"","variable","Heuchera_hallii_avg"
"1",5,0.000133758025535978
"2",7.05102040816327,0.00940896220068764
"3",9.10204081632653,0.00943937355878341
"4",11.1530612244898,0.0159244631332758
"5",13.2040816326531,0.019795942587446
"6",15.2551020408163,0.022936959212569
"7",17.3061224489796,0.0228748525896684
"8",19.3571428571429,0.0213569025691411
"9",21.4081632653061,0.0274214151143155
"10",23.4591836734694,0.0324365742725707
"11",25.5102040816327,0.0336820945071076
"12",27.5612244897959,0.0374832390197974
"13",29.6122448979592,0.0358998987055578
"14",31.6632653061224,0.0293119880309082
"15",33.7142857142857,0.0348764559650012
"16",35.765306122449,0.0434614768745499
"17",37.8163265306122,0.0471960573628752
"18",39.8673469387755,0.0478069835707833
"19",41.9183673469388,0.0441236045335603
"20",43.969387755102,0.0411997275361693
"21",46.0204081632653,0.0498556566840041
"22",48.0714285714286,0.0490179419949221
"23",50.1224489795918,0.0461565587182958
"24",52.1734693877551,0.0412934319859481
"25",54.2244897959184,0.0330209550084731
"26",56.2755102040816,0.0307193315756711
"27",58.3265306122449,0.0341373208989574
"28",60.3775510204082,0.0321644616733056
"29",62.4285714285714,0.0342102512929089
"30",64.4795918367347,0.0253466030502917
"31",66.530612244898,0.0165497775361589
"32",68.5816326530612,0.0119903933890745
"33",70.6326530612245,0.00897561557849391
"34",72.6836734693878,0.00551429967568734
"35",74.734693877551,0.0026923387226715
"36",76.7857142857143,0.000938144108973619
"37",78.8367346938775,0.000378652618003448
"38",80.8877551020408,0.000110921274285958
"39",82.9387755102041,7.40607894736037e-05
"40",84.9897959183673,0
"41",87.0408163265306,2.58767446369252e-05
"42",89.0918367346939,2.22040984806154e-05
"43",91.1428571428571,0
"44",93.1938775510204,1.13844885810042e-06
"45",95.2448979591837,1.19367508913835e-05
"46",97.2959183673469,2.13980112288093e-05
"47",99.3469387755102,0
"48",101.397959183673,0
"49",103.448979591837,0
"50",105.5,0
