"","variable","menziesii_avg"
"1",5.25,0.00228374688354875
"2",15.2551020408163,0.0358466848381826
"3",25.2602040816327,0.055923875278315
"4",35.265306122449,0.0620209056464695
"5",45.2704081632653,0.070773277951421
"6",55.2755102040816,0.0868715634170352
"7",65.280612244898,0.100777701533662
"8",75.2857142857143,0.117516279782331
"9",85.2908163265306,0.134034324934586
"10",95.2959183673469,0.108912417506476
"11",105.301020408163,0.0701453211822631
"12",115.30612244898,0.0562026902237165
"13",125.311224489796,0.0430194106166348
"14",135.316326530612,0.0281199886037754
"15",145.321428571429,0.0138816189660244
"16",155.326530612245,0.00646798103367281
"17",165.331632653061,0.00303998317828209
"18",175.336734693878,0.00172568106669244
"19",185.341836734694,0.000954849133228778
"20",195.34693877551,0.00055010938851079
"21",205.352040816327,0.000343276496865004
"22",215.357142857143,0.000265660796761655
"23",225.362244897959,0.000160856344561071
"24",235.367346938776,0.000108058109212615
"25",245.372448979592,4.68104736224342e-05
"26",255.377551020408,6.92661414990552e-06
"27",265.382653061225,0
"28",275.387755102041,0
"29",285.392857142857,0
"30",295.397959183673,0
"31",305.40306122449,0
"32",315.408163265306,0
"33",325.413265306122,0
"34",335.418367346939,0
"35",345.423469387755,0
"36",355.428571428571,0
"37",365.433673469388,0
"38",375.438775510204,0
"39",385.44387755102,0
"40",395.448979591837,0
"41",405.454081632653,0
"42",415.459183673469,0
"43",425.464285714286,0
"44",435.469387755102,0
"45",445.474489795918,0
"46",455.479591836735,0
"47",465.484693877551,0
"48",475.489795918367,0
"49",485.494897959184,0
"50",495.5,0
