"","variable","Heuchera_glabra_avg"
"1",22,0.000173632916077554
"2",35.0408163265306,0.00425014823974238
"3",48.0816326530612,0.012807838702787
"4",61.1224489795918,0.0443496155197514
"5",74.1632653061224,0.0995563766935282
"6",87.2040816326531,0.119182525665116
"7",100.244897959184,0.0720373704625199
"8",113.285714285714,0.0653511057158788
"9",126.326530612245,0.071713557496299
"10",139.367346938776,0.0760156259739247
"11",152.408163265306,0.0759420962938077
"12",165.448979591837,0.0592956453994356
"13",178.489795918367,0.048396207655455
"14",191.530612244898,0.0353065661246561
"15",204.571428571429,0.0323648984819495
"16",217.612244897959,0.0242106197079191
"17",230.65306122449,0.0173826050454282
"18",243.69387755102,0.0142347619358771
"19",256.734693877551,0.0130192756220977
"20",269.775510204082,0.0131070387178255
"21",282.816326530612,0.0126424598845346
"22",295.857142857143,0.0127995298715273
"23",308.897959183673,0.0117938976104137
"24",321.938775510204,0.0102158631690125
"25",334.979591836735,0.00889827239087976
"26",348.020408163265,0.00631884498514905
"27",361.061224489796,0.00531319835619948
"28",374.102040816327,0.00452092175004911
"29",387.142857142857,0.00447725081748115
"30",400.183673469388,0.00369957798584931
"31",413.224489795918,0.00366253345793911
"32",426.265306122449,0.00374263556854313
"33",439.30612244898,0.00287122705921727
"34",452.34693877551,0.00227330449053808
"35",465.387755102041,0.00200159079399478
"36",478.428571428571,0.00155514665972091
"37",491.469387755102,0.00142436298939434
"38",504.510204081633,0.0010668272078561
"39",517.551020408163,0.000695378206308005
"40",530.591836734694,0.000586014743072677
"41",543.632653061224,0.00038979119667621
"42",556.673469387755,0.000198030156535955
"43",569.714285714286,0.000129227924768142
"44",582.755102040816,2.66003542628878e-05
"45",595.795918367347,0
"46",608.836734693878,0
"47",621.877551020408,0
"48",634.918367346939,0
"49",647.959183673469,0
"50",661,0
