"","variable","Mitella_diphylla_avg"
"1",-23,0
"2",-19.2448979591837,0
"3",-15.4897959183673,0
"4",-11.734693877551,0
"5",-7.97959183673469,0
"6",-4.22448979591837,0
"7",-0.469387755102041,0
"8",3.28571428571429,0
"9",7.04081632653061,0
"10",10.7959183673469,4.87631445168315e-05
"11",14.5510204081633,0.000162389693552836
"12",18.3061224489796,0.000509066152677176
"13",22.0612244897959,0.000596620117355843
"14",25.8163265306122,0.0012040255177754
"15",29.5714285714286,0.00241986432612705
"16",33.3265306122449,0.0044242237858966
"17",37.0816326530612,0.00513886033739385
"18",40.8367346938776,0.0101872820042115
"19",44.5918367346939,0.0156543328639074
"20",48.3469387755102,0.0264385159939918
"21",52.1020408163265,0.0222246089012957
"22",55.8571428571429,0.0332047909366377
"23",59.6122448979592,0.0544235009319066
"24",63.3673469387755,0.0673008824340533
"25",67.1224489795918,0.0596903466433812
"26",70.8775510204082,0.0417770510844799
"27",74.6326530612245,0.0516171618671681
"28",78.3877551020408,0.0534872559378678
"29",82.1428571428572,0.0601819992145463
"30",85.8979591836735,0.045426213504847
"31",89.6530612244898,0.0405333820220833
"32",93.4081632653061,0.050874968627576
"33",97.1632653061225,0.0641060736238783
"34",100.918367346939,0.0308009462541823
"35",104.673469387755,0.0253585368566788
"36",108.428571428571,0.0216056727120091
"37",112.183673469388,0.0247122957124467
"38",115.938775510204,0.0207140725757787
"39",119.69387755102,0.0289459149579002
"40",123.448979591837,0.0305316179780379
"41",127.204081632653,0.031509004733654
"42",130.959183673469,0.0250772675245149
"43",134.714285714286,0.0176007121083809
"44",138.469387755102,0.0105068579194142
"45",142.224489795918,0.00975031870828341
"46",145.979591836735,0.00366362268462735
"47",149.734693877551,0.00325245729114854
"48",153.489795918367,0.00343893858124984
"49",157.244897959184,0.000883945120716306
"50",161,1.56386138494698e-05
