"","variable","Heuchera_americana_avg"
"1",1,0.0299709706786935
"2",41.4081632653061,0.0549692919565974
"3",81.8163265306122,0.0649368918711282
"4",122.224489795918,0.0974447627187011
"5",162.632653061224,0.125330880020615
"6",203.040816326531,0.147659976795349
"7",243.448979591837,0.114592695016231
"8",283.857142857143,0.113811517455249
"9",324.265306122449,0.0769668982976732
"10",364.673469387755,0.0486604834331909
"11",405.081632653061,0.0244305425340712
"12",445.489795918367,0.0181530777150764
"13",485.897959183673,0.0100374144955871
"14",526.30612244898,0.00861092327070161
"15",566.714285714286,0.00964458416447389
"16",607.122448979592,0.00741917126675115
"17",647.530612244898,0.00611479337593792
"18",687.938775510204,0.00613619884997809
"19",728.34693877551,0.00466685751715689
"20",768.755102040816,0.00498275719433915
"21",809.163265306122,0.00496051043037187
"22",849.571428571429,0.0033086272544955
"23",889.979591836735,0.00319927942698045
"24",930.387755102041,0.00282902473318617
"25",970.795918367347,0.00160692502436478
"26",1011.20408163265,0.00139924484519894
"27",1051.61224489796,0.00174965928997102
"28",1092.02040816327,0.00121542464567132
"29",1132.42857142857,0.000948616039932006
"30",1172.83673469388,0.000958021020441016
"31",1213.24489795918,0.000794403689629132
"32",1253.65306122449,0.000501244863895706
"33",1294.0612244898,0.000430956318180567
"34",1334.4693877551,0.000343776546652832
"35",1374.87755102041,0.000330238543865212
"36",1415.28571428571,0.000205000950440397
"37",1455.69387755102,0.000139644471583501
"38",1496.10204081633,0.000131582808572328
"39",1536.51020408163,0.000128593115317027
"40",1576.91836734694,7.70327001961052e-05
"41",1617.32653061224,5.73750807857676e-05
"42",1657.73469387755,6.31194376387515e-05
"43",1698.14285714286,4.36389970593757e-05
"44",1738.55102040816,2.51362443214288e-05
"45",1778.95918367347,1.22348937468065e-05
"46",1819.36734693878,0
"47",1859.77551020408,0
"48",1900.18367346939,0
"49",1940.59183673469,0
"50",1981,0
