"","variable","Heuchera_bracteata_avg"
"1",4.5,1.59701154229031e-06
"2",5.90816326530612,7.14998247426082e-05
"3",7.31632653061224,0.000138687154311435
"4",8.72448979591837,0.00074874464262173
"5",10.1326530612245,0.00152358699405357
"6",11.5408163265306,0.0025528829239235
"7",12.9489795918367,0.00541437878490222
"8",14.3571428571429,0.00671689022241194
"9",15.765306122449,0.00699529901055623
"10",17.1734693877551,0.0105041110586171
"11",18.5816326530612,0.0156665858623814
"12",19.9897959183673,0.0133511096702208
"13",21.3979591836735,0.0225677897160512
"14",22.8061224489796,0.0291161042777406
"15",24.2142857142857,0.0305392338355842
"16",25.6224489795918,0.0379335025415414
"17",27.030612244898,0.0412345182159285
"18",28.4387755102041,0.0708098413370707
"19",29.8469387755102,0.0752467499003137
"20",31.2551020408163,0.0705177726753309
"21",32.6632653061224,0.0934555461134748
"22",34.0714285714286,0.0823722722176973
"23",35.4795918367347,0.0637885327233697
"24",36.8877551020408,0.0730687198461348
"25",38.2959183673469,0.0572584390770709
"26",39.7040816326531,0.0339530667390435
"27",41.1122448979592,0.0404830409461261
"28",42.5204081632653,0.0271559129481872
"29",43.9285714285714,0.0218272135032648
"30",45.3367346938776,0.0188242989840193
"31",46.7448979591837,0.014359829954452
"32",48.1530612244898,0.0102524046252724
"33",49.5612244897959,0.00702961739715604
"34",50.969387755102,0.00374006010118198
"35",52.3775510204082,0.00390759144925031
"36",53.7857142857143,0.0015644944102694
"37",55.1938775510204,0.0021117946507154
"38",56.6020408163265,0.00113548621605454
"39",58.0102040816327,0.000797144507559037
"40",59.4183673469388,0.000412711567533504
"41",60.8265306122449,0.00028948831381458
"42",62.234693877551,0.00026368102911287
"43",63.6428571428571,0
"44",65.0510204081633,0.000229595730731977
"45",66.4591836734694,4.31655329011239e-05
"46",67.8673469387755,0
"47",69.2755102040816,0
"48",70.6836734693878,0
"49",72.0918367346939,0
"50",73.5,2.50057557605402e-05
