"","variable","Heuchera_richardsonii_avg"
"1",46.5,0
"2",47.2755102040816,0
"3",48.0510204081633,0
"4",48.8265306122449,0.000718751533376179
"5",49.6020408163265,0.00205229132220803
"6",50.3775510204082,0.00407877958882988
"7",51.1530612244898,0.00505373900671192
"8",51.9285714285714,0.00276478855523441
"9",52.7040816326531,0.00886502121804511
"10",53.4795918367347,0.0127920705770445
"11",54.2551020408163,0.013947323928658
"12",55.030612244898,0.00678813159626649
"13",55.8061224489796,0.0197761286815712
"14",56.5816326530612,0.0198421548257549
"15",57.3571428571429,0.0172488017651667
"16",58.1326530612245,0.0253353831365675
"17",58.9081632653061,0.0100850827033722
"18",59.6836734693878,0.0390956263996453
"19",60.4591836734694,0.0417765316486856
"20",61.234693877551,0.0396585177930922
"21",62.0102040816327,0.0183678736470169
"22",62.7857142857143,0.0498000592980907
"23",63.5612244897959,0.0367011815015125
"24",64.3367346938775,0.0415013714699695
"25",65.1122448979592,0.0475039273371316
"26",65.8877551020408,0.0139836549765458
"27",66.6632653061224,0.0291093948238633
"28",67.4387755102041,0.0226163768186005
"29",68.2142857142857,0.0199240114202267
"30",68.9897959183673,0.0100723342448843
"31",69.765306122449,0.0327854241012981
"32",70.5408163265306,0.0387142819527485
"33",71.3163265306122,0.0448125161213167
"34",72.0918367346939,0.0247457985199751
"35",72.8673469387755,0.0823031457379527
"36",73.6428571428571,0.0815321804966429
"37",74.4183673469388,0.0608474553541021
"38",75.1938775510204,0.0357836953529952
"39",75.969387755102,0.0107620721494592
"40",76.7448979591837,0.0157214774409767
"41",77.5204081632653,0.00725656261995733
"42",78.2959183673469,0.00295968243739805
"43",79.0714285714286,0.000795251155165667
"44",79.8469387755102,0.00109846840178069
"45",80.6224489795918,0.000373155447734723
"46",81.3979591836735,4.95228924244868e-05
"47",82.1734693877551,0
"48",82.9489795918367,0
"49",83.7244897959184,0
"50",84.5,0
