"","variable","Heuchera_longiflora_avg"
"1",90,9.35650626108162e-06
"2",128.591836734694,0.00236542924045725
"3",167.183673469388,0.0271958478965998
"4",205.775510204082,0.0480837659095114
"5",244.367346938776,0.0867798103848767
"6",282.959183673469,0.11230279584219
"7",321.551020408163,0.143469064944245
"8",360.142857142857,0.0951225271547357
"9",398.734693877551,0.0810669329299204
"10",437.326530612245,0.0782243031015011
"11",475.918367346939,0.0768395408419966
"12",514.510204081633,0.047407956406233
"13",553.102040816327,0.0396297222402498
"14",591.69387755102,0.0422630483269702
"15",630.285714285714,0.0308524082785064
"16",668.877551020408,0.0230270089146909
"17",707.469387755102,0.0158669310043513
"18",746.061224489796,0.0165573121005192
"19",784.65306122449,0.00891152225068845
"20",823.244897959184,0.00584530579198404
"21",861.836734693878,0.00497879435901678
"22",900.428571428571,0.00410862914626334
"23",939.020408163265,0.00237081910735751
"24",977.612244897959,0.00164496071519445
"25",1016.20408163265,0.00122503931411134
"26",1054.79591836735,0.00126946461052153
"27",1093.38775510204,0.00086570970244339
"28",1131.97959183673,0.000492984928357578
"29",1170.57142857143,0.000435786907654565
"30",1209.16326530612,0.000322425963538184
"31",1247.75510204082,0.00017164672305164
"32",1286.34693877551,7.30614662913369e-05
"33",1324.9387755102,7.79203665767918e-05
"34",1363.5306122449,5.33095337761122e-05
"35",1402.12244897959,3.30077185460169e-05
"36",1440.71428571429,1.89502543888289e-05
"37",1479.30612244898,1.15067611920789e-05
"38",1517.89795918367,7.8620363765235e-06
"39",1556.48979591837,3.21324380454581e-06
"40",1595.08163265306,4.02863829772875e-06
"41",1633.67346938776,2.14790215941154e-06
"42",1672.26530612245,2.5422146392713e-06
"43",1710.85714285714,2.47771278905401e-06
"44",1749.44897959184,1.33377297123571e-06
"45",1788.04081632653,6.03626151192112e-07
"46",1826.63265306122,3.66165387752192e-07
"47",1865.22448979592,8.0895029524414e-07
"48",1903.81632653061,5.44827979132588e-09
"49",1942.40816326531,2.64407921052099e-09
"50",1981,0
