"","variable","Heuchera_puberula_avg"
"1",45.75,0
"2",46.1530612244898,5.0212165030049e-06
"3",46.5561224489796,0.00237074471349972
"4",46.9591836734694,0.000408623772874134
"5",47.3622448979592,0.00216101393848571
"6",47.765306122449,0.00131435564619272
"7",48.1683673469388,0.000647674847536778
"8",48.5714285714286,0.00801250500839247
"9",48.9744897959184,0.00146191206605549
"10",49.3775510204082,0.0364627021700833
"11",49.780612244898,0.0259438577480437
"12",50.1836734693878,0.0198852625754381
"13",50.5867346938776,0.152239851357004
"14",50.9897959183673,0.0160424563247717
"15",51.3928571428571,0.109484345496727
"16",51.7959183673469,0.031062752208366
"17",52.1989795918367,0.0214031064300234
"18",52.6020408163265,0.17557387844565
"19",53.0051020408163,0.0224914291327306
"20",53.4081632653061,0.149731277921814
"21",53.8112244897959,0.0519296813930918
"22",54.2142857142857,0.00805929709372753
"23",54.6173469387755,0.0878863906578747
"24",55.0204081632653,0.00668892728091271
"25",55.4234693877551,0.0340329206689292
"26",55.8265306122449,0.0102430551102492
"27",56.2295918367347,0.00151834878402502
"28",56.6326530612245,0.0155273241089697
"29",57.0357142857143,0.000831715723895374
"30",57.4387755102041,0.00399612750230915
"31",57.8418367346939,0.00101237791088007
"32",58.2448979591837,9.84209071012673e-05
"33",58.6479591836735,0.000967662246518665
"34",59.0510204081633,7.37967372525712e-05
"35",59.4540816326531,0.00025576777039504
"36",59.8571428571429,5.60047865973121e-05
"37",60.2602040816327,6.87608846484923e-06
"38",60.6632653061224,8.14982080400103e-05
"39",61.0663265306122,9.84375297632973e-06
"40",61.469387755102,1.03333698365872e-05
"41",61.8724489795918,4.59618086260112e-06
"42",62.2755102040816,4.2392218610057e-07
"43",62.6785714285714,5.30077241854894e-06
"44",63.0816326530612,8.86249166367007e-08
"45",63.484693877551,3.98292444143205e-07
"46",63.8877551020408,7.94351073532705e-09
"47",64.2908163265306,8.66606474944908e-10
"48",64.6938775510204,1.8541193043294e-08
"49",65.0969387755102,2.37336225723868e-08
"50",65.5,0
