"","variable","Heuchera_chlorantha_avg"
"1",5.25,0.000503383001387022
"2",12.530612244898,0.0480498138578266
"3",19.8112244897959,0.0825266843045963
"4",27.0918367346939,0.126605920166482
"5",34.3724489795918,0.149793084839403
"6",41.6530612244898,0.136841318201212
"7",48.9336734693878,0.114779294135255
"8",56.2142857142857,0.0778093383151802
"9",63.4948979591837,0.0656383438098205
"10",70.7755102040816,0.0582683581024349
"11",78.0561224489796,0.0455251473823039
"12",85.3367346938776,0.0319606639953207
"13",92.6173469387755,0.0207956390061183
"14",99.8979591836735,0.0124478316857041
"15",107.178571428571,0.00946970554802248
"16",114.459183673469,0.00810626870368852
"17",121.739795918367,0.00595046766475493
"18",129.020408163265,0.00291563517030516
"19",136.301020408163,0.00135492495556867
"20",143.581632653061,0.000459483694760264
"21",150.862244897959,0.000130781753362035
"22",158.142857142857,3.85067794180982e-05
"23",165.423469387755,9.77101854046756e-06
"24",172.704081632653,5.43552395996842e-06
"25",179.984693877551,5.87177642569687e-06
"26",187.265306122449,3.92679405641697e-06
"27",194.545918367347,2.00819596168993e-06
"28",201.826530612245,1.57351772189693e-06
"29",209.107142857143,8.18100409046682e-07
"30",216.387755102041,0
"31",223.668367346939,0
"32",230.948979591837,0
"33",238.229591836735,0
"34",245.510204081633,0
"35",252.790816326531,0
"36",260.071428571429,0
"37",267.352040816327,0
"38",274.632653061225,0
"39",281.913265306122,0
"40",289.19387755102,0
"41",296.474489795918,0
"42",303.755102040816,0
"43",311.035714285714,0
"44",318.316326530612,0
"45",325.59693877551,0
"46",332.877551020408,0
"47",340.158163265306,0
"48",347.438775510204,0
"49",354.719387755102,0
"50",362,0
