"","variable","Heuchera_lakelae"
"1",97,0.14285714285
"2",34,0.14285714285
"3",38,0.14285714285
"4",28,0.14285714285
"5",38,0.14285714285
"6",37,0.14285714285
"7",60,0.14285714285
