"","variable","Heuchera_rubescens_avg"
"1",-79,0
"2",10.6530612244898,0.00119863126031706
"3",100.30612244898,0.00145241474708165
"4",189.959183673469,0.00123618607135387
"5",279.612244897959,0.00197532130036834
"6",369.265306122449,0.00231796153108061
"7",458.918367346939,0.00352408293399873
"8",548.571428571429,0.00296520880368433
"9",638.224489795918,0.00461189551905093
"10",727.877551020408,0.00511572980786157
"11",817.530612244898,0.00783620788987752
"12",907.183673469388,0.00886382720976088
"13",996.836734693878,0.0145765370504414
"14",1086.48979591837,0.0168686277978998
"15",1176.14285714286,0.0247522919168329
"16",1265.79591836735,0.0357937845178171
"17",1355.44897959184,0.0391747460084004
"18",1445.10204081633,0.0476232043232432
"19",1534.75510204082,0.0481228733257289
"20",1624.40816326531,0.0547562146876218
"21",1714.0612244898,0.0514825002579448
"22",1803.71428571429,0.0629225945470243
"23",1893.36734693878,0.0556795044777601
"24",1983.02040816327,0.0615782735248906
"25",2072.67346938776,0.0509679659248068
"26",2162.32653061224,0.0563634608445676
"27",2251.97959183673,0.039617164133897
"28",2341.63265306122,0.0437803187375496
"29",2431.28571428571,0.0353805054881393
"30",2520.9387755102,0.0334761157204393
"31",2610.59183673469,0.0269872950155638
"32",2700.24489795918,0.0275002395185985
"33",2789.89795918367,0.0204219331204647
"34",2879.55102040816,0.0179565740626968
"35",2969.20408163265,0.017403804785933
"36",3058.85714285714,0.0147744894005163
"37",3148.51020408163,0.014136784770229
"38",3238.16326530612,0.0106811522622794
"39",3327.81632653061,0.0120740574007335
"40",3417.4693877551,0.00822979379521809
"41",3507.12244897959,0.00674063631751068
"42",3596.77551020408,0.00424881759774461
"43",3686.42857142857,0.00313502038028433
"44",3776.08163265306,0.00140388984785486
"45",3865.73469387755,0.00029136136493201
"46",3955.38775510204,0
"47",4045.04081632653,0
"48",4134.69387755102,0
"49",4224.34693877551,0
"50",4314,0
