"","variable","Heuchera_hallii_avg"
"1",305,0
"2",308.530612244898,4.79975104698983e-05
"3",312.061224489796,0.000171704307145742
"4",315.591836734694,0.00131613962839832
"5",319.122448979592,0.00163556813306136
"6",322.65306122449,0.00526837920880153
"7",326.183673469388,0.0054259043201139
"8",329.714285714286,0.0111100587468715
"9",333.244897959184,0.014493295599869
"10",336.775510204082,0.0122576528580043
"11",340.30612244898,0.0202332670052897
"12",343.836734693878,0.0174582869621901
"13",347.367346938776,0.0244533040023927
"14",350.897959183673,0.0182975692016029
"15",354.428571428571,0.0232390959661627
"16",357.959183673469,0.0187834984592117
"17",361.489795918367,0.0261907267070753
"18",365.020408163265,0.0263352148524086
"19",368.551020408163,0.032543553393874
"20",372.081632653061,0.0289223271045734
"21",375.612244897959,0.0428334559772193
"22",379.142857142857,0.0302724423010321
"23",382.673469387755,0.0420071410964576
"24",386.204081632653,0.0355381303224013
"25",389.734693877551,0.0540679451552868
"26",393.265306122449,0.0584393454643136
"27",396.795918367347,0.0438389800872237
"28",400.326530612245,0.0704308497400268
"29",403.857142857143,0.0491158744000848
"30",407.387755102041,0.0935145734195401
"31",410.918367346939,0.0574678770768466
"32",414.448979591837,0.044800592637203
"33",417.979591836735,0.0240786293281274
"34",421.510204081633,0.025383204844687
"35",425.040816326531,0.00909056774808296
"36",428.571428571429,0.00747977494851149
"37",432.102040816327,0.00353289096083484
"38",435.632653061224,0.00402611784651767
"39",439.163265306122,0.00241776839560661
"40",442.69387755102,0.00254720332324815
"41",446.224489795918,0.00163584122610827
"42",449.755102040816,0.00173346530928368
"43",453.285714285714,0.00174427009568143
"44",456.816326530612,0.0014036226510199
"45",460.34693877551,0.00163076133779232
"46",463.877551020408,0.00122952526983726
"47",467.408163265306,0.000796063799516421
"48",470.938775510204,0.000369390743309095
"49",474.469387755102,0.000390150526683217
"50",478,0
