"","variable","Heuchera_elegans_avg"
"1",50.5,6.04367436785228e-06
"2",51.1938775510204,2.85679694218068e-05
"3",51.8877551020408,0.000145527447188397
"4",52.5816326530612,0.000571420873069692
"5",53.2755102040816,0.00201250512343108
"6",53.969387755102,0.00117845593884043
"7",54.6632653061224,0.00709100114032157
"8",55.3571428571429,0.00641072559485924
"9",56.0510204081633,0.00323744204068003
"10",56.7448979591837,0.00819763951576651
"11",57.4387755102041,0.0085361656738948
"12",58.1326530612245,0.00214736744467815
"13",58.8265306122449,0.0194034639405877
"14",59.5204081632653,0.0272941959290455
"15",60.2142857142857,0.0343063127058818
"16",60.9081632653061,0.026029372102324
"17",61.6020408163265,0.0971247212785423
"18",62.2959183673469,0.113096290773783
"19",62.9897959183673,0.0645675968286585
"20",63.6836734693878,0.115800083005208
"21",64.3775510204082,0.102379843084748
"22",65.0714285714286,0.0504956100799609
"23",65.765306122449,0.0961120231651469
"24",66.4591836734694,0.0602888043818657
"25",67.1530612244898,0.0379850589055519
"26",67.8469387755102,0.011782689059122
"27",68.5408163265306,0.02919659716361
"28",69.234693877551,0.018656693379412
"29",69.9285714285714,0.00796620959646113
"30",70.6224489795918,0.0138237265547247
"31",71.3163265306122,0.00926870921552141
"32",72.0102040816327,0.00347215902540125
"33",72.7040816326531,0.00821356165496975
"34",73.3979591836735,0.00406984371429892
"35",74.0918367346939,0.00152694240338185
"36",74.7857142857143,0.00283487519988019
"37",75.4795918367347,0.00193933244241652
"38",76.1734693877551,0.00129918337860644
"39",76.8673469387755,0.000371525504514365
"40",77.5612244897959,0.000756524061232244
"41",78.2551020408163,0.000243593594840453
"42",78.9489795918367,6.87274713157485e-05
"43",79.6428571428571,4.9432170520996e-05
"44",80.3367346938775,9.58402926936685e-06
"45",81.030612244898,2.53934584485886e-06
"46",81.7244897959184,7.75884796741012e-07
"47",82.4183673469388,4.34041482938503e-07
"48",83.1122448979592,1.38521719142538e-08
"49",83.8061224489796,8.86383800338575e-08
"50",84.5,0
