"","variable","Heuchera_maxima_avg"
"1",1,0.0441745341687615
"2",33.7142857142857,0.0337034453046593
"3",66.4285714285714,0.127135933275069
"4",99.1428571428571,0.0476331731668318
"5",131.857142857143,0.235995627785336
"6",164.571428571429,0.0574894572608523
"7",197.285714285714,0.151571565083261
"8",230,0.103480093921435
"9",262.714285714286,0.0462286160466594
"10",295.428571428571,0.0577678595273696
"11",328.142857142857,0.024647867669369
"12",360.857142857143,0.0515386992388055
"13",393.571428571429,0.00648438162965967
"14",426.285714285714,0.00756876502851568
"15",459,0.000737187650428306
"16",491.714285714286,0.00243961724647428
"17",524.428571428571,0.000493988033649844
"18",557.142857142857,0.000447816534083628
"19",589.857142857143,5.05590830635213e-05
"20",622.571428571429,2.99554534481285e-05
"21",655.285714285714,0.000224354225409012
"22",688,3.74845605919252e-05
"23",720.714285714286,4.61192867916571e-05
"24",753.428571428571,1.92689278308823e-05
"25",786.142857142857,3.11829067862549e-05
"26",818.857142857143,2.09499228940443e-06
"27",851.571428571429,9.31660539810923e-06
"28",884.285714285714,3.4480656573828e-06
"29",917,1.79340622512371e-06
"30",949.714285714286,4.73356959503945e-06
"31",982.428571428571,1.57488539943281e-07
"32",1015.14285714286,1.55269086658863e-07
"33",1047.85714285714,5.29419416145374e-08
"34",1080.57142857143,1.39749929718979e-07
"35",1113.28571428571,3.77701947074858e-07
"36",1146,4.05945945718105e-09
"37",1178.71428571429,5.34555949611718e-09
"38",1211.42857142857,9.05718907009565e-09
"39",1244.14285714286,1.5484753248205e-08
"40",1276.85714285714,1.89533733181024e-08
"41",1309.57142857143,1.19065656273924e-08
"42",1342.28571428571,1.1710017668047e-08
"43",1375,5.17696791956174e-09
"44",1407.71428571429,1.6083801554321e-08
"45",1440.42857142857,5.05819687420064e-09
"46",1473.14285714286,0
"47",1505.85714285714,0
"48",1538.57142857143,7.85841350403158e-09
"49",1571.28571428571,0
"50",1604,6.64999495854112e-08
