"","variable","Telesonix_jamesii_avg"
"1",50.5,0
"2",51.1581632653061,0
"3",51.8163265306122,0.00223103308692755
"4",52.4744897959184,0.0112390261379429
"5",53.1326530612245,0.00325895796721088
"6",53.7908163265306,0.0383820738995769
"7",54.4489795918367,0.0718092208247524
"8",55.1071428571429,0.0127915049402717
"9",55.765306122449,0.0998663317594274
"10",56.4234693877551,0.108091063417917
"11",57.0816326530612,0.0172728975583508
"12",57.7397959183673,0.11497128862025
"13",58.3979591836735,0.07798647541406
"14",59.0561224489796,0.0360691432815766
"15",59.7142857142857,0.0841852177012842
"16",60.3724489795918,0.0561798620925091
"17",61.030612244898,0.0262845816256572
"18",61.6887755102041,0.0602397291419899
"19",62.3469387755102,0.034460287498768
"20",63.0051020408163,0.0145727962031845
"21",63.6632653061224,0.0224878208505201
"22",64.3214285714286,0.0208042570574679
"23",64.9795918367347,0.00783314541908325
"24",65.6377551020408,0.0153595724755169
"25",66.2959183673469,0.0121148125088558
"26",66.9540816326531,0.00486094451339547
"27",67.6122448979592,0.00980638890696213
"28",68.2704081632653,0.00742939745324415
"29",68.9285714285714,0.00268172273644029
"30",69.5867346938776,0.00560145011074063
"31",70.2448979591837,0.00478435478208415
"32",70.9030612244898,0.00172955529715306
"33",71.5612244897959,0.0042834452924356
"34",72.219387755102,0.00285066094887608
"35",72.8775510204082,0.000886480399941379
"36",73.5357142857143,0.00229632693768088
"37",74.1938775510204,0.00148999337745583
"38",74.8520408163265,0.00043805952085845
"39",75.5102040816327,0.00110265461554418
"40",76.1683673469388,0.000119306869568326
"41",76.8265306122449,0.000612616184019617
"42",77.484693877551,0.00030804450345219
"43",78.1428571428571,3.5367432827208e-05
"44",78.8010204081633,0.000114720018454171
"45",79.4591836734694,4.86924268239805e-05
"46",80.1173469387755,4.64103800657358e-06
"47",80.7755102040816,1.60009033922922e-05
"48",81.4336734693878,7.03457879809936e-06
"49",82.0918367346939,8.10946528880906e-07
"50",82.75,2.30722215370827e-07
