"","variable","Heuchera_maxima_avg"
"1",147,0
"2",149.591836734694,0.00606640202715752
"3",152.183673469388,0.0740425688170538
"4",154.775510204082,0.229643257445027
"5",157.367346938776,0.115335144443371
"6",159.959183673469,0.0617690268083933
"7",162.551020408163,0.0555948959106983
"8",165.142857142857,0.115530444595674
"9",167.734693877551,0.0545021472430655
"10",170.326530612245,0.0551608388908172
"11",172.918367346939,0.0354845458099502
"12",175.510204081633,0.0407340929766598
"13",178.102040816327,0.0385820423751724
"14",180.69387755102,0.0184622475678671
"15",183.285714285714,0.0171757488729309
"16",185.877551020408,0.0106037259817255
"17",188.469387755102,0.00797381354361622
"18",191.061224489796,0.00639152760246368
"19",193.65306122449,0.00806492446860957
"20",196.244897959184,0.0143132258426835
"21",198.836734693878,0.0105794763198568
"22",201.428571428571,0.00715724301802312
"23",204.020408163265,0.0055444032827955
"24",206.612244897959,0.00281083574301675
"25",209.204081632653,0.00263471606399661
"26",211.795918367347,0.00158186680643689
"27",214.387755102041,0.000827754188890329
"28",216.979591836735,0.000691981158760051
"29",219.571428571429,0.000468487907331555
"30",222.163265306122,0.000479026733309225
"31",224.755102040816,0.000278373211431242
"32",227.34693877551,0.000127324002945237
"33",229.938775510204,0.000236397978554908
"34",232.530612244898,0.000151964679830809
"35",235.122448979592,0.000198072837079222
"36",237.714285714286,0.000134509697808021
"37",240.30612244898,9.45527748127969e-05
"38",242.897959183673,0.000132637351853127
"39",245.489795918367,6.06874011936656e-05
"40",248.081632653061,9.68636668009332e-05
"41",250.673469387755,6.28267630013105e-05
"42",253.265306122449,5.56409999807364e-05
"43",255.857142857143,6.02365629848015e-05
"44",258.448979591837,2.58376761359213e-05
"45",261.040816326531,3.34151707899434e-05
"46",263.632653061224,1.24327023522223e-05
"47",266.224489795918,1.30752914326862e-05
"48",268.816326530612,5.59478885303976e-06
"49",271.408163265306,9.92554472668084e-06
"50",274,3.21845207939529e-06
