"","variable","Heuchera_maxima_avg"
"1",41.75,1.95517601029847e-05
"2",42.3928571428571,5.07040244559067e-07
"3",43.0357142857143,0.0002707947941753
"4",43.6785714285714,8.12873933011495e-05
"5",44.3214285714286,3.72656178725806e-06
"6",44.9642857142857,0.00030735467174383
"7",45.6071428571429,0.000377313858624181
"8",46.25,0.00553414928941922
"9",46.8928571428571,0.00118778490630277
"10",47.5357142857143,0.0131047847692297
"11",48.1785714285714,0.0171727281473912
"12",48.8214285714286,0.00730937400876952
"13",49.4642857142857,0.0146270481344245
"14",50.1071428571429,0.00825057052421769
"15",50.75,0.0151714587302851
"16",51.3928571428571,0.0247278421277976
"17",52.0357142857143,0.0140081828115433
"18",52.6785714285714,0.035301441685503
"19",53.3214285714286,0.0642976817842493
"20",53.9642857142857,0.0588072433761282
"21",54.6071428571429,0.102483319830795
"22",55.25,0.141468659731425
"23",55.8928571428571,0.0136176157447725
"24",56.5357142857143,0.0374255230881679
"25",57.1785714285714,0.0411971067196523
"26",57.8214285714286,0.0116844552259742
"27",58.4642857142857,0.0547217056377286
"28",59.1071428571429,0.0098447867732562
"29",59.75,0.0289742023318756
"30",60.3928571428571,0.0630079715707993
"31",61.0357142857143,0.0341162660432797
"32",61.6785714285714,0.0466412731806008
"33",62.3214285714286,0.0399287451452911
"34",62.9642857142857,0.031053036132081
"35",63.6071428571429,0.00200018102033431
"36",64.25,0.0190517785010156
"37",64.8928571428571,0.00298778221347843
"38",65.5357142857143,0.00713650207945824
"39",66.1785714285714,0.00674129589885694
"40",66.8214285714286,0.000716800003223728
"41",67.4642857142857,0.00910358730697407
"42",68.1071428571429,0.00406045586780493
"43",68.75,0.00781078214019321
"44",69.3928571428571,0.00366534143772148
"45",70.0357142857143,0
"46",70.6785714285714,0
"47",71.3214285714286,0
"48",71.9642857142857,0
"49",72.6071428571429,0
"50",73.25,0
