"","variable","Heuchera_hallii_avg"
"1",50.75,0
"2",51.3979591836735,0.000481852379597402
"3",52.0459183673469,0.000764891120263572
"4",52.6938775510204,0.0077495315966039
"5",53.3418367346939,0.0148622470027715
"6",53.9897959183673,0.0127359887691987
"7",54.6377551020408,0.0450481624503952
"8",55.2857142857143,0.055304806954491
"9",55.9336734693878,0.0285506707957703
"10",56.5816326530612,0.0737116317571778
"11",57.2295918367347,0.067859226162193
"12",57.8775510204082,0.0264043944912623
"13",58.5255102040816,0.0731151750547493
"14",59.1734693877551,0.0095659118410481
"15",59.8214285714286,0.0651628488481343
"16",60.469387755102,0.0528749993834188
"17",61.1173469387755,0.00651107880156451
"18",61.765306122449,0.0442028196078092
"19",62.4132653061224,0.0278388403470792
"20",63.0612244897959,0.0129909222668081
"21",63.7091836734694,0.0230466562725135
"22",64.3571428571429,0.0222004467938826
"23",65.0051020408163,0.011411389532232
"24",65.6530612244898,0.0291645564969838
"25",66.3010204081633,0.0290564929706969
"26",66.9489795918367,0.0144647317991964
"27",67.5969387755102,0.0383012696595478
"28",68.2448979591837,0.0284228883778263
"29",68.8928571428571,0.0104679330677847
"30",69.5408163265306,0.0253706065222289
"31",70.1887755102041,0.0204365926157472
"32",70.8367346938776,0.00719538693052076
"33",71.484693877551,0.0180503588708102
"34",72.1326530612245,0.0022330426095911
"35",72.780612244898,0.0141861440613701
"36",73.4285714285714,0.0123086499904526
"37",74.0765306122449,0.00151021278679948
"38",74.7244897959184,0.0116205716728806
"39",75.3724489795918,0.00802994748671966
"40",76.0204081632653,0.00427402462408939
"41",76.6683673469388,0.00955408393772635
"42",77.3163265306122,0.00882270063009312
"43",77.9642857142857,0.00350449253739352
"44",78.6122448979592,0.00828002359046299
"45",79.2602040816327,0.00516041986202694
"46",79.9081632653061,0.00169384097104856
"47",80.5561224489796,0.00368756437785299
"48",81.2040816326531,0.00150597978290962
"49",81.8520408163265,0.000218830758500043
"50",82.5,8.41607797757506e-05
