"","variable","Heuchera_hirsutissima"
"1",56,0.1111111111111111111111111111111111111111111111
"2",55,0.1111111111111111111111111111111111111111111111
"3",54,0.1111111111111111111111111111111111111111111111
"4",54,0.1111111111111111111111111111111111111111111111
"5",63,0.1111111111111111111111111111111111111111111111
"6",53,0.1111111111111111111111111111111111111111111111
"7",9,0.1111111111111111111111111111111111111111111111
"8",0,0.1111111111111111111111111111111111111111111111
"9",0,0.1111111111111111111111111111111111111111111111
