"","variable","Heuchera_alba_avg"
"1",40.5,4.50324934639125e-05
"2",41.0765306122449,0
"3",41.6530612244898,0.000752694651386963
"4",42.2295918367347,0.00112176845903092
"5",42.8061224489796,0.00051028635323326
"6",43.3826530612245,0.00232801110850342
"7",43.9591836734694,0.0015087104114147
"8",44.5357142857143,0.00723971853409764
"9",45.1122448979592,0.00148280575980735
"10",45.6887755102041,0.0112588070304777
"11",46.265306122449,0.0123376108583259
"12",46.8418367346939,0.00479168380716451
"13",47.4183673469388,0.0119057798760539
"14",47.9948979591837,0.00725564222280233
"15",48.5714285714286,0.0206403705689835
"16",49.1479591836735,0.00336510038402781
"17",49.7244897959184,0.0336230764616953
"18",50.3010204081633,0.0389752292179943
"19",50.8775510204082,0.0183939442936652
"20",51.4540816326531,0.0566576280021557
"21",52.030612244898,0.0334520886639496
"22",52.6071428571429,0.091278671330672
"23",53.1836734693878,0.0175463253799839
"24",53.7602040816327,0.132276445208687
"25",54.3367346938776,0.100712687206593
"26",54.9132653061224,0.0411054151471235
"27",55.4897959183673,0.112112251456021
"28",56.0663265306122,0.0152328478441233
"29",56.6428571428571,0.0848910051798785
"30",57.219387755102,0.0524162744028595
"31",57.7959183673469,0.0142398232748601
"32",58.3724489795918,0.0261277082423722
"33",58.9489795918367,0.00753119638947262
"34",59.5255102040816,0.015110377765004
"35",60.1020408163265,0.00161114091992217
"36",60.6785714285714,0.00868650313141391
"37",61.2551020408163,0.00508020418612967
"38",61.8316326530612,0.00126898344675417
"39",62.4081632653061,0.002306761522128
"40",62.984693877551,0.000826184446291504
"41",63.5612244897959,0.00106094551393594
"42",64.1377551020408,0.000130277055841284
"43",64.7142857142857,0.000488509769465737
"44",65.2908163265306,0.000189346686201664
"45",65.8673469387755,4.43181021034577e-05
"46",66.4438775510204,6.36434076339108e-05
"47",67.0204081632653,1.07273839033513e-05
"48",67.5969387755102,5.43644239089486e-06
"49",68.1734693877551,0
"50",68.75,0
