"","variable","Heuchera_sanguinea_avg"
"1",144,0
"2",163.551020408163,1.80321164550703e-05
"3",183.102040816327,4.54976843058278e-05
"4",202.65306122449,0.000141071305499481
"5",222.204081632653,0.000801424924842176
"6",241.755102040816,0.00214175648153533
"7",261.30612244898,0.00389738972090997
"8",280.857142857143,0.00627539574256035
"9",300.408163265306,0.0107541980716649
"10",319.959183673469,0.0134139654651496
"11",339.510204081633,0.0185665842425587
"12",359.061224489796,0.022385230091803
"13",378.612244897959,0.0291835558097608
"14",398.163265306122,0.0302623148260983
"15",417.714285714286,0.040105994622476
"16",437.265306122449,0.048637137035237
"17",456.816326530612,0.0481345036744652
"18",476.367346938775,0.0496410721067187
"19",495.918367346939,0.0550351571244671
"20",515.469387755102,0.0584475767000535
"21",535.020408163265,0.0543776436660992
"22",554.571428571429,0.0543275350078289
"23",574.122448979592,0.0492528442771728
"24",593.673469387755,0.046413035308957
"25",613.224489795918,0.0363545394244858
"26",632.775510204082,0.0309037050117713
"27",652.326530612245,0.0280690896383393
"28",671.877551020408,0.0240140331816869
"29",691.428571428571,0.0248272798736778
"30",710.979591836735,0.0213121587696897
"31",730.530612244898,0.0209270779032991
"32",750.081632653061,0.0183782684041883
"33",769.632653061224,0.0197029957972489
"34",789.183673469388,0.0187856425803285
"35",808.734693877551,0.0201279209692742
"36",828.285714285714,0.0163606350714989
"37",847.836734693877,0.012893476551099
"38",867.387755102041,0.00957569013863154
"39",886.938775510204,0.00800904235302261
"40",906.489795918367,0.00771777602440398
"41",926.040816326531,0.00570820599399231
"42",945.591836734694,0.00621317426989337
"43",965.142857142857,0.00775164185556079
"44",984.69387755102,0.0066488498644292
"45",1004.24489795918,0.00370915265830104
"46",1023.79591836735,0.0027043975656581
"47",1043.34693877551,0.0026208314899067
"48",1062.89795918367,0.00233226835046924
"49",1082.44897959184,0.00209323025252447
"50",1102,0
