"","variable","Heuchera_hirsutissima"
"1",71,0.1111111111111111111111111111111111111111111111
"2",79,0.1111111111111111111111111111111111111111111111
"3",87,0.1111111111111111111111111111111111111111111111
"4",53,0.1111111111111111111111111111111111111111111111
"5",37,0.1111111111111111111111111111111111111111111111
"6",92,0.1111111111111111111111111111111111111111111111
"7",95,0.1111111111111111111111111111111111111111111111
"8",173,0.1111111111111111111111111111111111111111111111
"9",180,0.1111111111111111111111111111111111111111111111
