"","variable","Heuchera_grossulariifolia_avg"
"1",230,0
"2",234.673469387755,0
"3",239.34693877551,0
"4",244.020408163265,0
"5",248.69387755102,3.23422540125033e-05
"6",253.367346938776,0.000117765359907622
"7",258.040816326531,0.000148546989172178
"8",262.714285714286,0.000114393073192769
"9",267.387755102041,8.8013030427311e-05
"10",272.061224489796,0.00012856303388093
"11",276.734693877551,0.000111258598273147
"12",281.408163265306,9.80505273712958e-05
"13",286.081632653061,0.000142333256169943
"14",290.755102040816,0.000465523642823059
"15",295.428571428571,0.000530636541296179
"16",300.102040816327,0.000535580116581799
"17",304.775510204082,0.00052055670441864
"18",309.448979591837,0.00056871275201
"19",314.122448979592,0.000804279602508154
"20",318.795918367347,0.000867247875113067
"21",323.469387755102,0.000783979116135568
"22",328.142857142857,0.00171263647423214
"23",332.816326530612,0.00483980905711945
"24",337.489795918367,0.0116484766929776
"25",342.163265306122,0.0330561418529101
"26",346.836734693878,0.0404582527290734
"27",351.510204081633,0.0335558710469115
"28",356.183673469388,0.0401651390866775
"29",360.857142857143,0.0397554167515717
"30",365.530612244898,0.0403529427682683
"31",370.204081632653,0.0599671467154147
"32",374.877551020408,0.0565215815851408
"33",379.551020408163,0.0352983856041266
"34",384.224489795918,0.0502678604860629
"35",388.897959183673,0.0563742310614131
"36",393.571428571429,0.053787138459209
"37",398.244897959184,0.0760937018360047
"38",402.918367346939,0.075465051366866
"39",407.591836734694,0.0564275226784725
"40",412.265306122449,0.0651339244805665
"41",416.938775510204,0.0587946485868025
"42",421.612244897959,0.0382159258094102
"43",426.285714285714,0.0332744082608028
"44",430.959183673469,0.0165523792534338
"45",435.632653061224,0.00548687119937245
"46",440.30612244898,0.00328361761382058
"47",444.979591836735,0.00303573515503485
"48",449.65306122449,0.00262211219096632
"49",454.326530612245,0.00128156561800848
"50",459,0.000513723106035569
