"","variable","Heuchera_wootonii_avg"
"1",0,0.697354533029743
"2",1.77551020408163,0.00979315714511155
"3",3.55102040816327,0.0274177477985065
"4",5.3265306122449,0.0267029338192061
"5",7.10204081632653,0.0278151729865405
"6",8.87755102040816,0.0286770076553523
"7",10.6530612244898,0.0162387109152026
"8",12.4285714285714,0.0249737868539668
"9",14.2040816326531,0.0332978173846459
"10",15.9795918367347,0.0137402451506689
"11",17.7551020408163,0.014832768116567
"12",19.530612244898,0.0100473356368121
"13",21.3061224489796,0.00506102491416806
"14",23.0816326530612,0.00700270515477146
"15",24.8571428571429,0.0074286517120483
"16",26.6326530612245,0.0118806104933903
"17",28.4081632653061,0.0130586336381087
"18",30.1836734693878,0.00396889807105494
"19",31.9591836734694,0.0020532217497281
"20",33.734693877551,0.00374637184660146
"21",35.5102040816327,0.00544674250344504
"22",37.2857142857143,0.00153710988915949
"23",39.0612244897959,0.000434793988880474
"24",40.8367346938776,0.00122197005757685
"25",42.6122448979592,0.000889283022164103
"26",44.3877551020408,0.000362821054604648
"27",46.1632653061224,0.000460042450636376
"28",47.9387755102041,8.50294512142087e-05
"29",49.7142857142857,0.000805751385488765
"30",51.4897959183673,0.000302520520798835
"31",53.265306122449,0.000185760950667221
"32",55.0408163265306,0.000100537475751355
"33",56.8163265306122,0.000208410071300467
"34",58.5918367346939,0.000410409190809881
"35",60.3673469387755,0.000249458916750968
"36",62.1428571428571,0.000476579905905956
"37",63.9183673469388,6.09597599941401e-05
"38",65.6938775510204,0.000158078199397904
"39",67.469387755102,9.46876561643385e-05
"40",69.2448979591837,0.000199866315699186
"41",71.0204081632653,4.47162321003069e-05
"42",72.7959183673469,8.63041335141402e-05
"43",74.5714285714286,0.000124345796956477
"44",76.3469387755102,0.000106570760720865
"45",78.1224489795918,0.00011198548994639
"46",79.8979591836735,0
"47",81.6734693877551,3.5159418252837e-06
"48",83.4489795918367,0.000695307363461701
"49",85.2244897959184,4.5107442870119e-05
"50",87,0
