"","variable","Heuchera_longipetala_avg"
"1",0,0.0197214501880278
"2",0.68689268462512,0.0350773147224963
"3",1.37378536925024,0.0569182928715151
"4",2.06067805387536,0.0809205254543832
"5",2.74757073850048,0.0845162790333251
"6",3.4344634231256,0.0771706712112853
"7",4.12135610775072,0.0700933769991965
"8",4.80824879237584,0.0611747666013335
"9",5.49514147700096,0.0552189051226245
"10",6.18203416162608,0.0515556660908373
"11",6.8689268462512,0.0470216977900008
"12",7.55581953087632,0.0424800096050021
"13",8.24271221550145,0.0380067278802843
"14",8.92960490012657,0.0344389738526683
"15",9.61649758475169,0.0317846740663513
"16",10.3033902693768,0.0291902728859824
"17",10.9902829540019,0.0256781204636672
"18",11.677175638627,0.0229815448156617
"19",12.3640683232522,0.0199162960413197
"20",13.0509610078773,0.0183020438200412
"21",13.7378536925024,0.0157462754930847
"22",14.4247463771275,0.0135336072131935
"23",15.1116390617526,0.0120648627833561
"24",15.7985317463778,0.0100778266430821
"25",16.4854244310029,0.00918787500741313
"26",17.172317115628,0.00701666372704458
"27",17.8592098002531,0.00587749003179701
"28",18.5461024848783,0.00526194338649613
"29",19.2329951695034,0.00398552394904
"30",19.9198878541285,0.00365361885749794
"31",20.6067805387536,0.00261601152359104
"32",21.2936732233787,0.00204280469211557
"33",21.9805659080039,0.00155790456140182
"34",22.667458592629,0.00119240875318527
"35",23.3543512772541,0.00112123313162641
"36",24.0412439618792,0.00077327084576169
"37",24.7281366465043,0.000471657696668385
"38",25.4150293311295,0.000415943014731751
"39",26.1019220157546,0.000332744033463703
"40",26.7888147003797,0.000207701223071245
"41",27.4757073850048,0.000198839438376652
"42",28.1626000696299,0.000176713334815826
"43",28.8494927542551,9.28027893918779e-05
"44",29.5363854388802,7.52665574401846e-05
"45",30.2232781235053,7.74527239540541e-05
"46",30.9101708081304,1.30228767399494e-05
"47",31.5970634927555,3.25517350695367e-05
"48",32.2839561773807,8.74386889104635e-06
"49",32.9708488620058,1.96305916951683e-05
"50",33.6577415466309,0
