"","variable","Heuchera_chlorantha_avg"
"1",36.75,0
"2",37.6632653061224,0
"3",38.5765306122449,2.46323755426243e-06
"4",39.4897959183673,2.79040849000643e-05
"5",40.4030612244898,0.000228661833664852
"6",41.3163265306122,0.000607940648666469
"7",42.2295918367347,0.000818813862936059
"8",43.1428571428571,0.00187182868451635
"9",44.0561224489796,0.00333528488282819
"10",44.969387755102,0.00146772399475892
"11",45.8826530612245,0.00579389421881595
"12",46.7959183673469,0.00918828724848168
"13",47.7091836734694,0.0142671423658229
"14",48.6224489795918,0.0229278062508385
"15",49.5357142857143,0.0295822523817083
"16",50.4489795918367,0.0398482805266216
"17",51.3622448979592,0.046644318875973
"18",52.2755102040816,0.0423368236244734
"19",53.1887755102041,0.0621025250996391
"20",54.1020408163265,0.0667028047192896
"21",55.015306122449,0.0238150739918245
"22",55.9285714285714,0.0655149411237863
"23",56.8418367346939,0.067379619913126
"24",57.7551020408163,0.0611994971533886
"25",58.6683673469388,0.0566050644430154
"26",59.5816326530612,0.0502333720709477
"27",60.4948979591837,0.0439546005857147
"28",61.4081632653061,0.0456772873140297
"29",62.3214285714286,0.0385097729150571
"30",63.234693877551,0.0299047994243706
"31",64.1479591836735,0.0300337928608324
"32",65.0612244897959,0.0381073986014788
"33",65.9744897959184,0.0120417335368024
"34",66.8877551020408,0.0298240291162076
"35",67.8010204081633,0.0210498222276086
"36",68.7142857142857,0.0133667998504972
"37",69.6275510204082,0.00941432294086846
"38",70.5408163265306,0.00595859380199233
"39",71.4540816326531,0.00400634746557892
"40",72.3673469387755,0.00248684719861501
"41",73.280612244898,0.00102496069278663
"42",74.1938775510204,0.00108409262032865
"43",75.1071428571429,0.000513972223691451
"44",76.0204081632653,0.000129534989659417
"45",76.9336734693878,0.000218976226342673
"46",77.8469387755102,0.000100112948161123
"47",78.7602040816327,7.94259351489746e-05
"48",79.6734693877551,1.04512866493938e-05
"49",80.5867346938775,0
"50",81.5,0
