"","variable","Heuchera_parishii_avg"
"1",0,0.00125670662469131
"2",0.564756237730688,0.0103077272241788
"3",1.12951247546138,0.0149170646140933
"4",1.69426871319206,0.0289298607465422
"5",2.25902495092275,0.0299734361599027
"6",2.82378118865344,0.0381891606271657
"7",3.38853742638413,0.0524285923500398
"8",3.95329366411481,0.056944582643654
"9",4.5180499018455,0.0452620196261076
"10",5.08280613957619,0.0482711343739515
"11",5.64756237730688,0.0501694689199332
"12",6.21231861503756,0.0438835217151418
"13",6.77707485276825,0.0481708571895382
"14",7.34183109049894,0.0509188824994246
"15",7.90658732822963,0.04586024167481
"16",8.47134356596032,0.0497995770104552
"17",9.036099803691,0.0378230676759033
"18",9.60085604142169,0.0327747562767349
"19",10.1656122791524,0.0288835425425466
"20",10.7303685168831,0.0361127680600357
"21",11.2951247546138,0.0356309242812511
"22",11.8598809923444,0.0248100959971445
"23",12.4246372300751,0.027892843749897
"24",12.9893934678058,0.0271282502275987
"25",13.5541497055365,0.0225950327533338
"26",14.1189059432672,0.0216880563688428
"27",14.6836621809979,0.010208052103129
"28",15.2484184187286,0.0191955524063378
"29",15.8131746564593,0.0123870909386703
"30",16.3779308941899,0.00605655378054366
"31",16.9426871319206,0.00790559481361027
"32",17.5074433696513,0.00899630156029061
"33",18.072199607382,0.00482903947164784
"34",18.6369558451127,0.00363940501083273
"35",19.2017120828434,0.00338579929123583
"36",19.7664683205741,0.00487241330221596
"37",20.3312245583048,0.00108941880276416
"38",20.8959807960354,0.00157027480156866
"39",21.4607370337661,0.00109001256111251
"40",22.0254932714968,0.000751682466026319
"41",22.5902495092275,0.0009328737063697
"42",23.1550057469582,0.000941734421649574
"43",23.7197619846889,7.19389760380168e-05
"44",24.2845182224196,0.000578538127067831
"45",24.8492744601503,0.000120292396967574
"46",25.4140306978809,0.000414945462870998
"47",25.9787869356116,0.000336200893820787
"48",26.5435431733423,0
"49",27.108299411073,0
"50",27.6730556488037,4.11277231154822e-06
