"","variable","Heuchera_versicolor_avg"
"1",19.75,0
"2",20.6836734693878,0
"3",21.6173469387755,0
"4",22.5510204081633,1.53231263852619e-05
"5",23.484693877551,1.99607175895464e-05
"6",24.4183673469388,7.07521346794364e-05
"7",25.3520408163265,7.61479853716493e-05
"8",26.2857142857143,0.000149729087662595
"9",27.219387755102,0.000169171582935505
"10",28.1530612244898,0.000344584712298247
"11",29.0867346938776,0.000544501019323909
"12",30.0204081632653,0.00083909222581539
"13",30.9540816326531,0.0015240851814607
"14",31.8877551020408,0.00258400323323326
"15",32.8214285714286,0.00474172918913489
"16",33.7551020408163,0.00583830928161913
"17",34.6887755102041,0.00976065208058887
"18",35.6224489795918,0.0171521208061967
"19",36.5561224489796,0.0239721056015274
"20",37.4897959183673,0.0183663283286358
"21",38.4234693877551,0.0293565188233172
"22",39.3571428571429,0.0402183579315496
"23",40.2908163265306,0.0572245090356879
"24",41.2244897959184,0.0527929955919812
"25",42.1581632653061,0.0631054729175581
"26",43.0918367346939,0.0642319229035214
"27",44.0255102040816,0.0346072200756954
"28",44.9591836734694,0.0640771536324878
"29",45.8928571428571,0.0656803629362815
"30",46.8265306122449,0.061628380904968
"31",47.7602040816327,0.0447716778707903
"32",48.6938775510204,0.0593145147065828
"33",49.6275510204082,0.0557688174964633
"34",50.5612244897959,0.0601550363247755
"35",51.4948979591837,0.0456453337163356
"36",52.4285714285714,0.0384760196903995
"37",53.3622448979592,0.0281362204945575
"38",54.2959183673469,0.019596950400898
"39",55.2295918367347,0.0107223460335319
"40",56.1632653061224,0.00872753243868223
"41",57.0969387755102,0.00520816091469883
"42",58.030612244898,0.00156041178323804
"43",58.9642857142857,0.00169835038450903
"44",59.8979591836735,0.000727366226884075
"45",60.8316326530612,0.000301584393134752
"46",61.765306122449,9.81860770122037e-05
"47",62.6989795918367,0
"48",63.6326530612245,0
"49",64.5663265306122,0
"50",65.5,0
