"","variable","Heuchera_puberula_avg"
"1",340,0
"2",341.367346938775,8.32182912747754e-07
"3",342.734693877551,6.93969948066594e-07
"4",344.102040816327,3.97955573202675e-06
"5",345.469387755102,3.54099105886179e-05
"6",346.836734693878,5.58712815801439e-05
"7",348.204081632653,7.56857255779505e-05
"8",349.571428571429,0.00022071595202403
"9",350.938775510204,0.000195879207194961
"10",352.30612244898,0.000262235320244395
"11",353.673469387755,0.000982801406221103
"12",355.040816326531,0.000820816101900796
"13",356.408163265306,0.00253962484390044
"14",357.775510204082,0.00135297978106392
"15",359.142857142857,0.0016069210214581
"16",360.510204081633,0.00315155614305552
"17",361.877551020408,0.00190844267017558
"18",363.244897959184,0.00174369139294915
"19",364.612244897959,0.00493194469959537
"20",365.979591836735,0.00341333623548635
"21",367.34693877551,0.00769247813829493
"22",368.714285714286,0.00526780963866774
"23",370.081632653061,0.00436910399300431
"24",371.448979591837,0.0113721158661551
"25",372.816326530612,0.00567100821758231
"26",374.183673469388,0.00518784666810411
"27",375.551020408163,0.0138418671209344
"28",376.918367346939,0.00646981789601458
"29",378.285714285714,0.00718590804662852
"30",379.65306122449,0.0174498339773571
"31",381.020408163265,0.0102624691144097
"32",382.387755102041,0.0345744087499857
"33",383.755102040816,0.0301173039807237
"34",385.122448979592,0.0419765024008641
"35",386.489795918367,0.106425285460817
"36",387.857142857143,0.062900572107735
"37",389.224489795918,0.0592908410967544
"38",390.591836734694,0.123357698324163
"39",391.959183673469,0.0692022037306328
"40",393.326530612245,0.146025690148411
"41",394.69387755102,0.0523748321282304
"42",396.061224489796,0.0466873347442668
"43",397.428571428571,0.0557969588238126
"44",398.795918367347,0.0191764147475704
"45",400.163265306122,0.0111387201792662
"46",401.530612244898,0.0119415399996423
"47",402.897959183673,0.00399924754328426
"48",404.265306122449,0.00268132743041578
"49",405.632653061224,0.0042594423246634
"50",407,0
