"","variable","Heuchera_novomexicana_avg"
"1",275,6.2471863812349e-06
"2",277.959183673469,3.05498554910882e-05
"3",280.918367346939,6.95210365357171e-06
"4",283.877551020408,0.000142254751219356
"5",286.836734693878,0.000145485491238865
"6",289.795918367347,0.000322149657956643
"7",292.755102040816,0.00164067983276311
"8",295.714285714286,0.00322856741476262
"9",298.673469387755,0.0053171416736782
"10",301.632653061224,0.0074756102837823
"11",304.591836734694,0.0100034112228575
"12",307.551020408163,0.0121275628263543
"13",310.510204081633,0.00725080050596506
"14",313.469387755102,0.0128880626584371
"15",316.428571428571,0.0116463123126335
"16",319.387755102041,0.00969302796673222
"17",322.34693877551,0.00908646347173554
"18",325.30612244898,0.00829141693038409
"19",328.265306122449,0.00929142676498028
"20",331.224489795918,0.00916923256241608
"21",334.183673469388,0.0125675585831646
"22",337.142857142857,0.0158413671050591
"23",340.102040816327,0.0189734394874952
"24",343.061224489796,0.0222817578386499
"25",346.020408163265,0.0270313522403911
"26",348.979591836735,0.0321572665668675
"27",351.938775510204,0.0426286209335803
"28",354.897959183673,0.0552217907180652
"29",357.857142857143,0.0586778641184377
"30",360.816326530612,0.0606893157561961
"31",363.775510204082,0.0611621442669711
"32",366.734693877551,0.0626375262409258
"33",369.69387755102,0.0636306030295926
"34",372.65306122449,0.0573847637549761
"35",375.612244897959,0.057276301024904
"36",378.571428571429,0.0560729148598056
"37",381.530612244898,0.0461382269740018
"38",384.489795918367,0.0296212753837682
"39",387.448979591837,0.0335175591631193
"40",390.408163265306,0.0221812740635232
"41",393.367346938776,0.0168457412254175
"42",396.326530612245,0.010221234598006
"43",399.285714285714,0.0134175938431598
"44",402.244897959184,0.00366010246620047
"45",405.204081632653,0.000520713171235437
"46",408.163265306122,0.000504663755240583
"47",411.122448979592,0.000433476035585276
"48",414.081632653061,0.000468395268443747
"49",417.040816326531,0.000370484921188953
"50",420,0.000101317132605295
