"","variable","Heuchera_puberula_avg"
"1",124,0.00041862996403312
"2",124.836734693878,0.00696428992003812
"3",125.673469387755,0.0205739283444517
"4",126.510204081633,0
"5",127.34693877551,0.0279137370907663
"6",128.183673469388,0.0343177489484454
"7",129.020408163265,0.072298990375974
"8",129.857142857143,0.143423042084117
"9",130.69387755102,0.147294818728675
"10",131.530612244898,0
"11",132.367346938776,0.118210537215445
"12",133.204081632653,0.0729609421290932
"13",134.040816326531,0.0402668967256848
"14",134.877551020408,0.0286181133947532
"15",135.714285714286,0.028092972664448
"16",136.551020408163,0
"17",137.387755102041,0.024314985147034
"18",138.224489795918,0.0175309542029533
"19",139.061224489796,0.0191144527355092
"20",139.897959183673,0.0231333122439908
"21",140.734693877551,0.0240547147479809
"22",141.571428571429,0
"23",142.408163265306,0.0307160871628031
"24",143.244897959184,0.0282202211336202
"25",144.081632653061,0.0203013074151558
"26",144.918367346939,0.0136909589448849
"27",145.755102040816,0.00825609411752133
"28",146.591836734694,0.00507889457730126
"29",147.428571428571,0
"30",148.265306122449,0.00484547083156239
"31",149.102040816327,0.0046752060506462
"32",149.938775510204,0.00449343486234478
"33",150.775510204082,0.00433905004695772
"34",151.612244897959,0.00426915798790394
"35",152.448979591837,0
"36",153.285714285714,0.00428520112747409
"37",154.122448979592,0.00414242936820817
"38",154.959183673469,0.00346672926909583
"39",155.795918367347,0.00293103128269535
"40",156.632653061224,0.00170151974345753
"41",157.469387755102,0
"42",158.30612244898,0.000986276391355823
"43",159.142857142857,0.000831716715525211
"44",159.979591836735,0.000848594716376317
"45",160.816326530612,0.000763959889175743
"46",161.65306122449,0.000688845756392029
"47",162.489795918367,0
"48",163.326530612245,0.000756818283562718
"49",164.163265306122,0.000207927662586707
"50",165,0
