"","variable","Heuchera_acutifolia_avg"
"1",0,0.00444407956282165
"2",0.68689268462512,0.027914738860125
"3",1.37378536925024,0.0398779628400336
"4",2.06067805387536,0.0519055059381663
"5",2.74757073850048,0.0600137450423819
"6",3.4344634231256,0.0627791829859139
"7",4.12135610775072,0.061336483603954
"8",4.80824879237584,0.0588764328064962
"9",5.49514147700096,0.0576131999826363
"10",6.18203416162608,0.0551085631709564
"11",6.8689268462512,0.0523132879686125
"12",7.55581953087632,0.050384748794773
"13",8.24271221550145,0.0447211903202089
"14",8.92960490012657,0.0434460017173399
"15",9.61649758475169,0.0401940069747346
"16",10.3033902693768,0.0364776024631593
"17",10.9902829540019,0.0336637606105117
"18",11.677175638627,0.0307940609276621
"19",12.3640683232522,0.0273231361316995
"20",13.0509610078773,0.0248296766571077
"21",13.7378536925024,0.021638806027264
"22",14.4247463771275,0.0187876279211907
"23",15.1116390617526,0.0167549584290586
"24",15.7985317463778,0.0140526869328596
"25",16.4854244310029,0.012593072567979
"26",17.172317115628,0.0101241116153414
"27",17.8592098002531,0.00825500633507002
"28",18.5461024848783,0.00689700571273012
"29",19.2329951695034,0.00630615693791033
"30",19.9198878541285,0.00502273328667122
"31",20.6067805387536,0.00372657202057336
"32",21.2936732233787,0.00249233076230296
"33",21.9805659080039,0.00181509735591048
"34",22.667458592629,0.00143787941640506
"35",23.3543512772541,0.00159526425142526
"36",24.0412439618792,0.00114277556141207
"37",24.7281366465043,0.000698773222804381
"38",25.4150293311295,0.00071640234528015
"39",26.1019220157546,0.000407232417695065
"40",26.7888147003797,0.000335861036047748
"41",27.4757073850048,0.000310822512338659
"42",28.1626000696299,0.000300073488859302
"43",28.8494927542551,0.000145649347302713
"44",29.5363854388802,5.76887921713788e-05
"45",30.2232781235053,0.000182535505560677
"46",30.9101708081304,0
"47",31.5970634927555,9.84361645502048e-05
"48",32.2839561773807,3.25769301681312e-05
"49",32.9708488620058,4.37887807538199e-05
"50",33.6577415466309,1.07069630691125e-05
