"","variable","Tellima_grandiflora_avg"
"1",0,0.00658136630603492
"2",13.4897959183673,0.0867225962143176
"3",26.9795918367347,0.0532171824680253
"4",40.469387755102,0.0742450428564627
"5",53.9591836734694,0.0534357412270879
"6",67.4489795918367,0.0646067583272515
"7",80.9387755102041,0.0553080814342757
"8",94.4285714285714,0.074607302457863
"9",107.918367346939,0.0648439790174286
"10",121.408163265306,0.0719068574649544
"11",134.897959183673,0.0687200597787494
"12",148.387755102041,0.0724129137155448
"13",161.877551020408,0.0520132251685588
"14",175.367346938776,0.0377232260893198
"15",188.857142857143,0.0242260998179651
"16",202.34693877551,0.0221554168422157
"17",215.836734693878,0.0166741594206745
"18",229.326530612245,0.0124910363633414
"19",242.816326530612,0.00830215733716575
"20",256.30612244898,0.00851383512882225
"21",269.795918367347,0.00739799642629872
"22",283.285714285714,0.00811710671290022
"23",296.775510204082,0.00835833147562414
"24",310.265306122449,0.00828598371331031
"25",323.755102040816,0.00630389005556357
"26",337.244897959184,0.00599006938625715
"27",350.734693877551,0.00425854033725001
"28",364.224489795918,0.00376503323362335
"29",377.714285714286,0.00362083817915813
"30",391.204081632653,0.00299388613850138
"31",404.69387755102,0.00247897762066147
"32",418.183673469388,0.00210352591083017
"33",431.673469387755,0.00177141961817118
"34",445.163265306122,0.00118378435296478
"35",458.65306122449,0.00112490344864087
"36",472.142857142857,0.000960440504842507
"37",485.632653061225,0.000868946026250269
"38",499.122448979592,0.00060901371344148
"39",512.612244897959,0.000374035649831964
"40",526.102040816327,0.000285530450206458
"41",539.591836734694,0.000238418216378294
"42",553.081632653061,0.000111525590501993
"43",566.571428571429,7.84178423654121e-05
"44",580.061224489796,1.23479603670375e-05
"45",593.551020408163,0
"46",607.040816326531,0
"47",620.530612244898,0
"48",634.020408163265,0
"49",647.510204081633,0
"50",661,0
