"","variable","Heuchera_missouriensis_avg"
"1",41.75,0
"2",42.2959183673469,0
"3",42.8418367346939,0
"4",43.3877551020408,0
"5",43.9336734693878,0
"6",44.4795918367347,0.00190967385844038
"7",45.0255102040816,0.000710145701950939
"8",45.5714285714286,0.00725302385623441
"9",46.1173469387755,0.00205400199870974
"10",46.6632653061224,0.0227242438382211
"11",47.2091836734694,0.00544126947819623
"12",47.7551020408163,0.0542313354222385
"13",48.3010204081633,0.0537389120647153
"14",48.8469387755102,0.0244330050453004
"15",49.3928571428571,0.0616964512858076
"16",49.9387755102041,0.029468645620321
"17",50.484693877551,0.106120048978773
"18",51.030612244898,0.0178871519246869
"19",51.5765306122449,0.0966329150390628
"20",52.1224489795918,0.0143703348128
"21",52.6683673469388,0.0844763150481819
"22",53.2142857142857,0.0144673159013871
"23",53.7602040816327,0.0888801401605384
"24",54.3061224489796,0.051850657511048
"25",54.8520408163265,0.0206671463954954
"26",55.3979591836735,0.0483153701991222
"27",55.9438775510204,0.0189108967020258
"28",56.4897959183673,0.0518059571417851
"29",57.0357142857143,0.00656574008133992
"30",57.5816326530612,0.034791760266131
"31",58.1275510204082,0.00474441212162063
"32",58.6734693877551,0.0250640638028498
"33",59.219387755102,0.0034019441653088
"34",59.765306122449,0.0170011820480166
"35",60.3112244897959,0.00765038372284847
"36",60.8571428571429,0.00294028211157208
"37",61.4030612244898,0.00542598696265169
"38",61.9489795918367,0.00230050683704907
"39",62.4948979591837,0.00685372842256508
"40",63.0408163265306,0.00068147222037873
"41",63.5867346938776,0.00229921739126532
"42",64.1326530612245,0.000238595110988452
"43",64.6785714285714,0.00115199909521936
"44",65.2244897959184,0.000173470755537257
"45",65.7704081632653,0.000569929164581916
"46",66.3163265306122,0.000100367735033737
"47",66.8622448979592,0
"48",67.4081632653061,0
"49",67.9540816326531,0
"50",68.5,0
