"","variable","Heuchera_bracteata_avg"
"1",0,0.00329839970782692
"2",0.489348781352141,0.0198025971161442
"3",0.978697562704282,0.0499319783555055
"4",1.46804634405642,0.0649930821992137
"5",1.95739512540856,0.0568783530523847
"6",2.4467439067607,0.0556861751187277
"7",2.93609268811284,0.0575608508565385
"8",3.42544146946499,0.0585247909022225
"9",3.91479025081713,0.0597118274274794
"10",4.40413903216927,0.0559214451196078
"11",4.89348781352141,0.0544409895046712
"12",5.38283659487355,0.0533174083971273
"13",5.87218537622569,0.0476511697561369
"14",6.36153415757783,0.0458642203949954
"15",6.85088293892997,0.0413700909471474
"16",7.34023172028211,0.0407489550277277
"17",7.82958050163425,0.0352336100348444
"18",8.31892928298639,0.0328213361295738
"19",8.80827806433853,0.0257413620789985
"20",9.29762684569068,0.0254418761010799
"21",9.78697562704282,0.0216586749701368
"22",10.276324408395,0.01976344829332
"23",10.7656731897471,0.0150758857350092
"24",11.2550219710992,0.011596880633561
"25",11.7443707524514,0.00867414141981075
"26",12.2337195338035,0.00821767738812387
"27",12.7230683151557,0.00682636324733043
"28",13.2124170965078,0.00481865473867119
"29",13.7017658778599,0.00448172975695014
"30",14.1911146592121,0.00357381240777323
"31",14.6804634405642,0.00252975461240876
"32",15.1698122219164,0.00205100599551561
"33",15.6591610032685,0.00150921061056754
"34",16.1485097846206,0.00116726516503907
"35",16.6378585659728,0.00069087789122713
"36",17.1272073473249,0.000606307451148799
"37",17.6165561286771,0.000586862432921057
"38",18.1059049100292,0.000267507124233195
"39",18.5952536913814,0.000186014390715626
"40",19.0846024727335,0.000260499216331365
"41",19.5739512540856,0.000134022254020527
"42",20.0633000354378,0.000113877045472852
"43",20.5526488167899,0.00013194048791095
"44",21.0419975981421,6.00691658154378e-05
"45",21.5313463794942,4.72611106680939e-05
"46",22.0206951608463,1.83671864839993e-05
"47",22.5100439421985,7.41847634656112e-06
"48",22.9993927235506,3.95256453351342e-06
"49",23.4887415049028,0
"50",23.9780902862549,0
