"","variable","Heuchera_abramsii_avg"
"1",233,1.17725094055946e-05
"2",235.387755102041,1.61124920245962e-05
"3",237.775510204082,2.73766328010598e-05
"4",240.163265306122,4.75117472323904e-05
"5",242.551020408163,3.41801327320536e-05
"6",244.938775510204,5.46904756434593e-05
"7",247.326530612245,3.89101723233257e-05
"8",249.714285714286,5.87907069063551e-05
"9",252.102040816327,7.42932603966081e-05
"10",254.489795918367,4.27841255470616e-05
"11",256.877551020408,7.28278938714525e-05
"12",259.265306122449,4.33837061573365e-05
"13",261.65306122449,3.3228104887582e-05
"14",264.040816326531,2.82569340682982e-05
"15",266.428571428571,0.0732367581693026
"16",268.816326530612,0.0212471444756265
"17",271.204081632653,0.102400928137575
"18",273.591836734694,0.0351527744953816
"19",275.979591836735,0.126820188346265
"20",278.367346938776,0.0471542298289548
"21",280.755102040816,0.0731874343488766
"22",283.142857142857,0.117625553664027
"23",285.530612244898,0.0712014713561017
"24",287.918367346939,0.0815163777385869
"25",290.30612244898,0.0607133163432064
"26",292.69387755102,0.0281790136769277
"27",295.081632653061,0.0433495547421005
"28",297.469387755102,0.0239717092113639
"29",299.857142857143,0.0230645219258025
"30",302.244897959184,0.0115725292013618
"31",304.632653061225,0.0106535813729878
"32",307.020408163265,0.00887401431166445
"33",309.408163265306,0.00402447574817448
"34",311.795918367347,0.00252224150119467
"35",314.183673469388,0.00249542040486172
"36",316.571428571429,0.00114643852683271
"37",318.959183673469,0.000969239435718828
"38",321.34693877551,0.000296280231101208
"39",323.734693877551,0.00155735538682362
"40",326.122448979592,0.0161109696479691
"41",328.510204081633,0.00567573249691638
"42",330.897959183673,0.00359718717411369
"43",333.285714285714,0.000660327084356229
"44",335.673469387755,0.000210807078071684
"45",338.061224489796,0.000164807308861755
"46",340.448979591837,3.94627044689704e-05
"47",342.836734693878,2.17806203919868e-05
"48",345.224489795918,1.78886338330925e-06
"49",347.612244897959,4.28592103532872e-07
"50",350,3.69545452395502e-08
