"","variable","Heuchera_versicolor_avg"
"1",0,0.597872563878537
"2",2.04081632653061,0.0212984675340045
"3",4.08163265306122,0.0358558639867983
"4",6.12244897959184,0.0462057416602239
"5",8.16326530612245,0.0395164018644976
"6",10.2040816326531,0.0348039917851143
"7",12.2448979591837,0.0327991711804947
"8",14.2857142857143,0.0370860632851585
"9",16.3265306122449,0.0284845365556312
"10",18.3673469387755,0.0204852083025688
"11",20.4081632653061,0.0147403996843385
"12",22.4489795918367,0.0126634751796805
"13",24.4897959183673,0.0186177657863884
"14",26.530612244898,0.01118743290879
"15",28.5714285714286,0.0101444224239549
"16",30.6122448979592,0.00638277292494497
"17",32.6530612244898,0.00632369961361126
"18",34.6938775510204,0.00696523978687981
"19",36.734693877551,0.00558432508174608
"20",38.7755102040816,0.00226447757070785
"21",40.8163265306122,0.00264786849263155
"22",42.8571428571429,0.00119236450937872
"23",44.8979591836735,0.000565289128599276
"24",46.9387755102041,0.000549002510533732
"25",48.9795918367347,0.00104835714610109
"26",51.0204081632653,0.000623139725300095
"27",53.0612244897959,0.000415987993800234
"28",55.1020408163265,0.000587361633250875
"29",57.1428571428571,0.000666276329514988
"30",59.1836734693878,0.000927989433165539
"31",61.2244897959184,0.000208741019825919
"32",63.265306122449,0.000276575063192768
"33",65.3061224489796,0.000142896134474063
"34",67.3469387755102,0.000113327355791151
"35",69.3877551020408,0.000111574529228098
"36",71.4285714285714,0.00010392450523732
"37",73.469387755102,5.61935210046818e-05
"38",75.5102040816327,6.75837642893119e-05
"39",77.5510204081633,6.33574623868758e-05
"40",79.5918367346939,4.13853054043604e-05
"41",81.6326530612245,4.65746441589844e-05
"42",83.6734693877551,0.000247971718834608
"43",85.7142857142857,9.0661762499158e-06
"44",87.7551020408163,9.7328807778088e-07
"45",89.7959183673469,1.68530439264631e-06
"46",91.8367346938776,9.00944902564148e-07
"47",93.8775510204082,5.48519095806446e-07
"48",95.9183673469388,1.69251305811644e-07
"49",97.9591836734694,8.93595800146889e-07
"50",100,0
