"","variable","Heuchera_chlorantha_avg"
"1",0,0.814849416478208
"2",1.85714285714286,0.00710648512948029
"3",3.71428571428571,0.0157954242132563
"4",5.57142857142857,0.0126617763190139
"5",7.42857142857143,0.0165552697707683
"6",9.28571428571429,0.0118904566750543
"7",11.1428571428571,0.0151370088487995
"8",13,0.00840050916686921
"9",14.8571428571429,0.0236509113763844
"10",16.7142857142857,0.0131209166027935
"11",18.5714285714286,0.007006048176939
"12",20.4285714285714,0.00561060727573797
"13",22.2857142857143,0.00671130112240789
"14",24.1428571428571,0.00469315022553629
"15",26,0.00148401500785105
"16",27.8571428571429,0.00611582499728377
"17",29.7142857142857,0.00511883205159864
"18",31.5714285714286,0.00417919687529336
"19",33.4285714285714,0.00387925883453166
"20",35.2857142857143,0.00316974177039256
"21",37.1428571428571,0.00202871472418728
"22",39,0.00114271285030054
"23",40.8571428571429,0.000728948867116761
"24",42.7142857142857,0.000591003602508509
"25",44.5714285714286,0.000261038299537811
"26",46.4285714285714,0.000386645813485267
"27",48.2857142857143,0.00131016972550287
"28",50.1428571428571,0.000275619836718028
"29",52,0.000170102302905945
"30",53.8571428571429,0.000230799705519713
"31",55.7142857142857,0.000765448024668779
"32",57.5714285714286,0.000487558317040951
"33",59.4285714285714,0.000781372201953031
"34",61.2857142857143,0.000376267003640223
"35",63.1428571428571,0.000420968621940158
"36",65,0.000180316953276033
"37",66.8571428571429,0.000337371590043764
"38",68.7142857142857,0.000416217648789254
"39",70.5714285714286,0.000245728552838866
"40",72.4285714285714,0.000305292165311838
"41",74.2857142857143,0.000163329813845659
"42",76.1428571428571,0.000189360601309516
"43",78,5.80800422984792e-05
"44",79.8571428571429,8.40639747963871e-05
"45",81.7142857142857,0.000886909180653444
"46",83.5714285714286,3.98086616109134e-05
"47",85.4285714285714,0
"48",87.2857142857143,0
"49",89.1428571428571,0
"50",91,0
