"","variable","diplomenziesii_avg"
"1",0,0.00728237302257393
"2",2.04081632653061,0.00177732748762815
"3",4.08163265306122,0.00164422750571802
"4",6.12244897959184,0.00158750602147192
"5",8.16326530612245,0.001491090681545
"6",10.2040816326531,0.00173205028720624
"7",12.2448979591837,0.00171014348945858
"8",14.2857142857143,0.00183510794261245
"9",16.3265306122449,0.00190330654455284
"10",18.3673469387755,0.002183178681122
"11",20.4081632653061,0.00176082417983837
"12",22.4489795918367,0.00156195058743888
"13",24.4897959183673,0.00217675822300718
"14",26.530612244898,0.00357531135697637
"15",28.5714285714286,0.00309425547435508
"16",30.6122448979592,0.00190839531225769
"17",32.6530612244898,0.00205314528221173
"18",34.6938775510204,0.00261577629083365
"19",36.734693877551,0.00402880008616242
"20",38.7755102040816,0.00413623964457983
"21",40.8163265306122,0.00456369780824499
"22",42.8571428571429,0.00525783871286049
"23",44.8979591836735,0.00688138382869497
"24",46.9387755102041,0.00667338707734621
"25",48.9795918367347,0.0122119176717192
"26",51.0204081632653,0.0116146286027991
"27",53.0612244897959,0.019023478172291
"28",55.1020408163265,0.00830319460580396
"29",57.1428571428571,0.00878453985181682
"30",59.1836734693878,0.0116282701020025
"31",61.2244897959184,0.00886648531691972
"32",63.265306122449,0.0176170835210941
"33",65.3061224489796,0.0115992069070491
"34",67.3469387755102,0.0251612055830394
"35",69.3877551020408,0.0129228341521553
"36",71.4285714285714,0.0117884311975919
"37",73.469387755102,0.0187147111914383
"38",75.5102040816327,0.0275211963889877
"39",77.5510204081633,0.0254929997480578
"40",79.5918367346939,0.00966633552099383
"41",81.6326530612245,0.0136968516300756
"42",83.6734693877551,0.0325994898362184
"43",85.7142857142857,0.0402750900648915
"44",87.7551020408163,0.0136855216026938
"45",89.7959183673469,0.0316591361102267
"46",91.8367346938776,0.0337605892006831
"47",93.8775510204082,0.0175178891727991
"48",95.9183673469388,0.0163726915669247
"49",97.9591836734694,0.0326211223676916
"50",100,0.453461024385339
