"","variable","Mitella_stylosa_avg"
"1",1059,2.50816254606266e-07
"2",1113.14285714286,6.74588690153442e-05
"3",1167.28571428571,0.00060082902652326
"4",1221.42857142857,0.00145824112528807
"5",1275.57142857143,0.00228751866920311
"6",1329.71428571429,0.00242104874129728
"7",1383.85714285714,0.00458920499487025
"8",1438,0.00710349695485921
"9",1492.14285714286,0.0126611831162003
"10",1546.28571428571,0.0152194764610317
"11",1600.42857142857,0.0205120989131146
"12",1654.57142857143,0.026518295992378
"13",1708.71428571429,0.0449968516236427
"14",1762.85714285714,0.0612271262863024
"15",1817,0.0950267097217964
"16",1871.14285714286,0.0883979125917391
"17",1925.28571428571,0.0772840653799172
"18",1979.42857142857,0.0649506741917354
"19",2033.57142857143,0.0580139648555247
"20",2087.71428571429,0.0611727386006531
"21",2141.85714285714,0.0612828756682906
"22",2196,0.0603577900382077
"23",2250.14285714286,0.0488094335626918
"24",2304.28571428571,0.0346285653539712
"25",2358.42857142857,0.0267769496855844
"26",2412.57142857143,0.0213130029485095
"27",2466.71428571429,0.0172416700706926
"28",2520.85714285714,0.015707913500416
"29",2575,0.0145381687684186
"30",2629.14285714286,0.011686328030999
"31",2683.28571428571,0.010491534336722
"32",2737.42857142857,0.00665010860191968
"33",2791.57142857143,0.00418118454857003
"34",2845.71428571429,0.00367283679087828
"35",2899.85714285714,0.00308012568857538
"36",2954,0.00252474320629836
"37",3008.14285714286,0.00211040068522727
"38",3062.28571428571,0.00203034267677009
"39",3116.42857142857,0.00159781615177064
"40",3170.57142857143,0.00122853164788212
"41",3224.71428571429,0.00104138647006734
"42",3278.85714285714,0.00116305554963254
"43",3333,0.000815881948411802
"44",3387.14285714286,0.00102391071314668
"45",3441.28571428571,0.000427260225113755
"46",3495.42857142857,0.000449789497111675
"47",3549.57142857143,0.000302254302690298
"48",3603.71428571429,0.000256781296878605
"49",3657.85714285714,0.000100211103205312
"50",3712,0
