"","variable","Heuchera_wootonii_avg"
"1",28,4.89445866817136e-05
"2",29.6530612244898,0.000689673644714712
"3",31.3061224489796,0.00235472059471026
"4",32.9591836734694,0.00223861691415141
"5",34.6122448979592,0.0149675858873235
"6",36.265306122449,0.0153805648834309
"7",37.9183673469388,0.00843041317612007
"8",39.5714285714286,0.0163840872627518
"9",41.2244897959184,0.0180772578470014
"10",42.8775510204082,0.00922570826191277
"11",44.530612244898,0.021730936013086
"12",46.1836734693878,0.0227673495583902
"13",47.8367346938776,0.0133459195959139
"14",49.4897959183673,0.0322654413991173
"15",51.1428571428571,0.0204561995562123
"16",52.7959183673469,0.0413272543143069
"17",54.4489795918367,0.0496685095676592
"18",56.1020408163265,0.0329331200327046
"19",57.7551020408163,0.0886974634727013
"20",59.4081632653061,0.0896786523274663
"21",61.0612244897959,0.0376242640553732
"22",62.7142857142857,0.0845700716917253
"23",64.3673469387755,0.0873820518147681
"24",66.0204081632653,0.030098041014686
"25",67.6734693877551,0.0646451866300789
"26",69.3265306122449,0.0477925173289415
"27",70.9795918367347,0.023700664859425
"28",72.6326530612245,0.0233172106211744
"29",74.2857142857143,0.0253674746232283
"30",75.9387755102041,0.0107414052828629
"31",77.5918367346939,0.00700531765564237
"32",79.2448979591837,0.00759325930097153
"33",80.8979591836735,0.0029597271121662
"34",82.5510204081633,0.00357008925218849
"35",84.2040816326531,0.00737637058161007
"36",85.8571428571429,0.00462436695376974
"37",87.5102040816327,0.00499236557936735
"38",89.1632653061225,0.00217965197540385
"39",90.8163265306122,0.00371701846977995
"40",92.469387755102,0.00320025418641538
"41",94.1224489795918,0.0023650536182653
"42",95.7755102040816,0.00282593295707738
"43",97.4285714285714,0.00334015415948723
"44",99.0816326530612,0.00132070012628625
"45",100.734693877551,0.00185004875554008
"46",102.387755102041,0.00180849860088027
"47",104.040816326531,0
"48",105.69387755102,0.00221221472218555
"49",107.34693877551,0.00115166917434301
"50",109,0
