"","variable","Heuchera_versicolor_avg"
"1",0,0.246329522292282
"2",2.04081632653061,0.00685880383326836
"3",4.08163265306122,0.00740582298143269
"4",6.12244897959184,0.00808433845532535
"5",8.16326530612245,0.0169798641537615
"6",10.2040816326531,0.013839285821383
"7",12.2448979591837,0.0151838261609447
"8",14.2857142857143,0.0289251003630314
"9",16.3265306122449,0.0696604087668912
"10",18.3673469387755,0.0548781472573617
"11",20.4081632653061,0.0815235822557227
"12",22.4489795918367,0.0150445486247788
"13",24.4897959183673,0.015304282445179
"14",26.530612244898,0.0170343131415059
"15",28.5714285714286,0.0482173012065386
"16",30.6122448979592,0.00221560662153643
"17",32.6530612244898,0.00238741912629266
"18",34.6938775510204,0.0046015690398633
"19",36.734693877551,0.00809055096976823
"20",38.7755102040816,0.019065778974426
"21",40.8163265306122,0.0152216158904815
"22",42.8571428571429,0.0145226445512871
"23",44.8979591836735,0.012835054092621
"24",46.9387755102041,0.0158228640265572
"25",48.9795918367347,0.0260479174645331
"26",51.0204081632653,0.0257372512187844
"27",53.0612244897959,0.0658327059490724
"28",55.1020408163265,0.0355411254331996
"29",57.1428571428571,0.00975997247724813
"30",59.1836734693878,0.00255279800745825
"31",61.2244897959184,0.00155345867347663
"32",63.265306122449,0.00753327621677562
"33",65.3061224489796,0.0373774580882722
"34",67.3469387755102,0.00476919890575811
"35",69.3877551020408,0.0033565680328447
"36",71.4285714285714,0.00254974730384771
"37",73.469387755102,0.00446300479697068
"38",75.5102040816327,0.00255542893145918
"39",77.5510204081633,0.00399013563146917
"40",79.5918367346939,0.000552685156732332
"41",81.6326530612245,0.000811444432242761
"42",83.6734693877551,0.00145914923523797
"43",85.7142857142857,0.00400525771182761
"44",87.7551020408163,0.00135013257592727
"45",89.7959183673469,0.00316647298493036
"46",91.8367346938776,0.00112816015053464
"47",93.8775510204082,0.000635126047638438
"48",95.9183673469388,0.00048435005904167
"49",97.9591836734694,0.000999854073477648
"50",100,0.0117550693889992
