"","variable","Telesonix_jamesii_avg"
"1",301,1.46172707132477e-05
"2",305.102040816327,0.000257703391286937
"3",309.204081632653,0.00155500601048883
"4",313.30612244898,0.00346376953092436
"5",317.408163265306,0.00585184006989513
"6",321.510204081633,0.00913794514990535
"7",325.612244897959,0.0143521314746815
"8",329.714285714286,0.025271267145523
"9",333.816326530612,0.0370849335970444
"10",337.918367346939,0.046477805418804
"11",342.020408163265,0.0674604468119855
"12",346.122448979592,0.0619579457368801
"13",350.224489795918,0.0654440955636219
"14",354.326530612245,0.0680104341828378
"15",358.428571428571,0.0754737790347982
"16",362.530612244898,0.0754595086375687
"17",366.632653061224,0.0756640448361497
"18",370.734693877551,0.0671044127635086
"19",374.836734693878,0.0677048583621412
"20",378.938775510204,0.054907017131676
"21",383.040816326531,0.0517174390459962
"22",387.142857142857,0.0318686922132604
"23",391.244897959184,0.0240065496568687
"24",395.34693877551,0.0184393489155608
"25",399.448979591837,0.0144567705653675
"26",403.551020408163,0.0105756646318396
"27",407.65306122449,0.00852647013247597
"28",411.755102040816,0.00603659897186627
"29",415.857142857143,0.00410638372580081
"30",419.959183673469,0.00355746462927258
"31",424.061224489796,0.00169737739276514
"32",428.163265306122,0.000917244401025803
"33",432.265306122449,0.00053727008583568
"34",436.367346938776,0.000344391698507965
"35",440.469387755102,0.000220340837332899
"36",444.571428571429,0.000132763126084073
"37",448.673469387755,8.77026289039084e-05
"38",452.775510204082,5.23982226286531e-05
"39",456.877551020408,3.37461996813722e-05
"40",460.979591836735,2.16973362804793e-05
"41",465.081632653061,6.33956502252203e-06
"42",469.183673469388,2.37692265422609e-06
"43",473.285714285714,1.0135329736642e-06
"44",477.387755102041,3.66037856666952e-07
"45",481.489795918367,2.25019708369887e-08
"46",485.591836734694,4.44778095516469e-09
"47",489.69387755102,4.53952029150155e-10
"48",493.795918367347,0
"49",497.897959183673,0
"50",502,0
