"","variable","Heuchera_lakelae"
"1",25,0.14285714285
"2",90,0.14285714285
"3",100,0.14285714285
"4",97,0.14285714285
"5",79,0.14285714285
"6",50,0.14285714285
"7",74,0.14285714285
