"","variable","Heuchera_bracteata_avg"
"1",50.75,0
"2",51.3571428571429,0.00111084685834481
"3",51.9642857142857,0.00120743175676719
"4",52.5714285714286,0.0120389702562711
"5",53.1785714285714,0.00432929499700369
"6",53.7857142857143,0.0499664367151801
"7",54.3928571428571,0.0652840544766559
"8",55,0.0415206872438693
"9",55.6071428571429,0.094559532543612
"10",56.2142857142857,0.0842620983330383
"11",56.8214285714286,0.0311092199273345
"12",57.4285714285714,0.0669718994255109
"13",58.0357142857143,0.0332536539292419
"14",58.6428571428571,0.0746922725564997
"15",59.25,0.0665836485078332
"16",59.8571428571429,0.0270752589579399
"17",60.4642857142857,0.0740127764923775
"18",61.0714285714286,0.00874148155139009
"19",61.6785714285714,0.0566102965670626
"20",62.2857142857143,0.0372050682533423
"21",62.8928571428571,0.00927929922989288
"22",63.5,0.0185213884056525
"23",64.1071428571429,0.00245586029862714
"24",64.7142857142857,0.0150427172348534
"25",65.3214285714286,0.0102850502109766
"26",65.9285714285714,0.00465521882010557
"27",66.5357142857143,0.0128091828551845
"28",67.1428571428571,0.00222630627710237
"29",67.75,0.0152238221573283
"30",68.3571428571429,0.00901148858895231
"31",68.9642857142857,0.0040528239169667
"32",69.5714285714286,0.00970977895305904
"33",70.1785714285714,0.00150021238718681
"34",70.7857142857143,0.0130945549565538
"35",71.3928571428571,0.00761655802588299
"36",72,0.00300000185675162
"37",72.6071428571429,0.00465339990960091
"38",73.2142857142857,0.00502918870724318
"39",73.8214285714286,0.00214064444713155
"40",74.4285714285714,0.00565704074345983
"41",75.0357142857143,0.00306877367867579
"42",75.6428571428571,0.00569315774256943
"43",76.25,0.0031021538995761
"44",76.8571428571429,0.000710970433962382
"45",77.4642857142857,0.000803118226043173
"46",78.0714285714286,5.73683383530862e-05
"47",78.6785714285714,4.3027491462496e-05
"48",79.2857142857143,1.2843674400107e-05
"49",79.8928571428571,7.21255841804049e-06
"50",80.5,1.90662475244904e-06
