"","variable","Heuchera_lakelae"
"1",51,0.14285714285
"2",47.5,0.14285714285
"3",48.5,0.14285714285
"4",44.5,0.14285714285
"5",45.75,0.14285714285
"6",54.25,0.14285714285
"7",46.5,0.14285714285
