"","variable","Heuchera_chlorantha_avg"
"1",-101,0
"2",-96.3673469387755,0
"3",-91.734693877551,0
"4",-87.1020408163265,0
"5",-82.469387755102,0
"6",-77.8367346938776,0
"7",-73.2040816326531,0
"8",-68.5714285714286,0
"9",-63.9387755102041,0
"10",-59.3061224489796,0
"11",-54.6734693877551,0
"12",-50.0408163265306,0
"13",-45.4081632653061,0
"14",-40.7755102040816,0
"15",-36.1428571428571,0
"16",-31.5102040816327,0
"17",-26.8775510204082,0
"18",-22.2448979591837,0
"19",-17.6122448979592,0
"20",-12.9795918367347,0
"21",-8.34693877551021,0
"22",-3.71428571428571,0
"23",0.91836734693878,8.6364055440503e-05
"24",5.55102040816327,0.00033870021792136
"25",10.1836734693878,0.000772376794328258
"26",14.8163265306122,0.0017726192088095
"27",19.4489795918367,0.00270107959524703
"28",24.0816326530612,0.00515832189627234
"29",28.7142857142857,0.0083737858105123
"30",33.3469387755102,0.00957337023849099
"31",37.9795918367347,0.0188329927951544
"32",42.6122448979592,0.0212716089812833
"33",47.2448979591837,0.0331256700183605
"34",51.8775510204082,0.0383537420937101
"35",56.5102040816327,0.0372937333693979
"36",61.1428571428571,0.0556864890890902
"37",65.7755102040816,0.0522393581660063
"38",70.4081632653061,0.0306126387841643
"39",75.0408163265306,0.0439371723883684
"40",79.6734693877551,0.0301517290308176
"41",84.3061224489796,0.0369278053308444
"42",88.9387755102041,0.0398171448482355
"43",93.5714285714286,0.0545066778121765
"44",98.2040816326531,0.104960500516686
"45",102.836734693878,0.120130877791334
"46",107.469387755102,0.0730310171414342
"47",112.102040816327,0.114904843795016
"48",116.734693877551,0.0509663595855987
"49",121.367346938776,0.0119168508882778
"50",126,0.00255616975702188
