"","variable","Heuchera_caroliniana_avg"
"1",289,0
"2",290.285714285714,0
"3",291.571428571429,1.01376816497854e-05
"4",292.857142857143,4.68903059567796e-06
"5",294.142857142857,1.79817803675211e-05
"6",295.428571428571,2.68257069010061e-05
"7",296.714285714286,1.62254461081711e-05
"8",298,3.32764279670547e-05
"9",299.285714285714,3.02761830523942e-05
"10",300.571428571429,6.4442713227559e-05
"11",301.857142857143,3.89413221373011e-05
"12",303.142857142857,4.53515183648839e-05
"13",304.428571428571,0.000156028851237563
"14",305.714285714286,0.000113416640227111
"15",307,0.000100825935272308
"16",308.285714285714,0.000148583932466438
"17",309.571428571429,0.000338155246490627
"18",310.857142857143,0.000233731353073653
"19",312.142857142857,0.000339887676300694
"20",313.428571428571,0.00123558141743879
"21",314.714285714286,0.00139128115164533
"22",316,0.0012392284023023
"23",317.285714285714,0.00127033664325845
"24",318.571428571429,0.00490939255411924
"25",319.857142857143,0.0030514118678083
"26",321.142857142857,0.00507060929163168
"27",322.428571428571,0.0155854662753197
"28",323.714285714286,0.0168782265449971
"29",325,0.0141579574177196
"30",326.285714285714,0.0145256140229554
"31",327.571428571429,0.0463015548509001
"32",328.857142857143,0.0275629993987353
"33",330.142857142857,0.0309060906541819
"34",331.428571428571,0.0820727905657073
"35",332.714285714286,0.0567613288321545
"36",334,0.0758817699039582
"37",335.285714285714,0.088403451108778
"38",336.571428571429,0.180315894418191
"39",337.857142857143,0.0628118009471878
"40",339.142857142857,0.0403248450817304
"41",340.428571428571,0.0768302226960289
"42",341.714285714286,0.0359065460889427
"43",343,0.0305543135883702
"44",344.285714285714,0.0300937557236369
"45",345.571428571429,0.0428697798291754
"46",346.857142857143,0.00696870106086753
"47",348.142857142857,0.00319860706133129
"48",349.428571428571,0.00120166515548715
"49",350.714285714286,0
"50",352,0
