"","variable","Lithophragma_parviflorum_avg"
"1",132,0
"2",139.551020408163,0
"3",147.102040816327,0.000276231983912382
"4",154.65306122449,0.000456180421277202
"5",162.204081632653,0.000386283368674105
"6",169.755102040816,0.000718851937397306
"7",177.30612244898,0.00108655385194886
"8",184.857142857143,0.00158704998684625
"9",192.408163265306,0.0024590562497063
"10",199.959183673469,0.00251018558732959
"11",207.510204081633,0.00445655176166559
"12",215.061224489796,0.00545571641735906
"13",222.612244897959,0.00796025036911401
"14",230.163265306122,0.00726821898061481
"15",237.714285714286,0.0091734200938833
"16",245.265306122449,0.0124580143940329
"17",252.816326530612,0.0100324893979878
"18",260.367346938776,0.0102568912968741
"19",267.918367346939,0.00935910049661359
"20",275.469387755102,0.0127324995734311
"21",283.020408163265,0.0128656536437072
"22",290.571428571429,0.0173200223318121
"23",298.122448979592,0.0193450884533071
"24",305.673469387755,0.028936079690809
"25",313.224489795918,0.0364315643213883
"26",320.775510204082,0.0384188893285486
"27",328.326530612245,0.0604497360214142
"28",335.877551020408,0.0585050619260517
"29",343.428571428571,0.089703945813783
"30",350.979591836735,0.0618715633019568
"31",358.530612244898,0.0633313396354053
"32",366.081632653061,0.0591101845251621
"33",373.632653061224,0.0705202131447906
"34",381.183673469388,0.0530592992936931
"35",388.734693877551,0.0522591324394013
"36",396.285714285714,0.0516556434776557
"37",403.836734693878,0.0353896369767723
"38",411.387755102041,0.0305941259535249
"39",418.938775510204,0.0198969962055042
"40",426.489795918367,0.0155790607863812
"41",434.040816326531,0.00848777386209382
"42",441.591836734694,0.00878619233927597
"43",449.142857142857,0.00531320754877583
"44",456.69387755102,0.00265738971765384
"45",464.244897959184,0.000750160793601217
"46",471.795918367347,0.00010908061194256
"47",479.34693877551,1.94116869198757e-05
"48",486.897959183673,0
"49",494.448979591837,0
"50",502,0
