"","variable","Heuchera_elegans_avg"
"1",1.5,7.47467004677873e-08
"2",2.79081632653061,1.63996269274025e-06
"3",4.08163265306122,8.95289544544096e-05
"4",5.37244897959184,0.0008572827987261
"5",6.66326530612245,0.00182243131224162
"6",7.95408163265306,0.00351716613922542
"7",9.24489795918367,0.00614066528676112
"8",10.5357142857143,0.0107814701227999
"9",11.8265306122449,0.00895214236576006
"10",13.1173469387755,0.0167572855847688
"11",14.4081632653061,0.0161021636939107
"12",15.6989795918367,0.0426537932401721
"13",16.9897959183673,0.0440699561289217
"14",18.280612244898,0.0383767786079168
"15",19.5714285714286,0.072052785952225
"16",20.8622448979592,0.114302372595142
"17",22.1530612244898,0.0858310063357158
"18",23.4438775510204,0.101830528756632
"19",24.734693877551,0.0893564590597748
"20",26.0255102040816,0.0847034799932803
"21",27.3163265306122,0.0788832512410773
"22",28.6071428571429,0.0712401596233899
"23",29.8979591836735,0.0417101878620163
"24",31.1887755102041,0.032061205193408
"25",32.4795918367347,0.0118012987063006
"26",33.7704081632653,0.0115530757433451
"27",35.0612244897959,0.0059104194782515
"28",36.3520408163265,0.00237313027571006
"29",37.6428571428571,0.00320607974214191
"30",38.9336734693878,0.0017996587531666
"31",40.2244897959184,0.000538584277658635
"32",41.515306122449,0.000359006817732221
"33",42.8061224489796,1.77243589617064e-05
"34",44.0969387755102,0.000112775617000301
"35",45.3877551020408,0.0001145019271314
"36",46.6785714285714,4.68973691314626e-05
"37",47.969387755102,1.64997227081781e-05
"38",49.2602040816327,1.95490234380898e-05
"39",50.5510204081633,3.69826296088145e-05
"40",51.8418367346939,0
"41",53.1326530612245,0
"42",54.4234693877551,0
"43",55.7142857142857,0
"44",57.0051020408163,0
"45",58.2959183673469,0
"46",59.5867346938776,0
"47",60.8775510204082,0
"48",62.1683673469388,0
"49",63.4591836734694,0
"50",64.75,0
