"","variable","Lithophragma_parviflorum_avg"
"1",37.5,0
"2",38.6224489795918,0
"3",39.7448979591837,2.56996413364286e-06
"4",40.8673469387755,2.17200801252652e-05
"5",41.9897959183673,0.000187455152998921
"6",43.1122448979592,0.000235179515924137
"7",44.234693877551,0.000421957938860004
"8",45.3571428571429,0.000595405249621342
"9",46.4795918367347,0.00119989611459728
"10",47.6020408163265,0.00215131650460842
"11",48.7244897959184,0.00370105781778692
"12",49.8469387755102,0.00603683117576946
"13",50.969387755102,0.017093749530811
"14",52.0918367346939,0.0136367429329558
"15",53.2142857142857,0.020072234148238
"16",54.3367346938775,0.0186202161719216
"17",55.4591836734694,0.0265518061882699
"18",56.5816326530612,0.0278936276132497
"19",57.7040816326531,0.0313298529364811
"20",58.8265306122449,0.0293834071995883
"21",59.9489795918367,0.0468752745284105
"22",61.0714285714286,0.0320867470333773
"23",62.1938775510204,0.043094443751584
"24",63.3163265306122,0.0292889014759975
"25",64.4387755102041,0.042994668406914
"26",65.5612244897959,0.0433151083799319
"27",66.6836734693878,0.0448327324715643
"28",67.8061224489796,0.046686043083448
"29",68.9285714285714,0.0424072158440131
"30",70.0510204081633,0.0678878068578425
"31",71.1734693877551,0.0419051831753296
"32",72.2959183673469,0.05220397288487
"33",73.4183673469388,0.042677452337915
"34",74.5408163265306,0.0467570638296777
"35",75.6632653061224,0.0437834269542942
"36",76.7857142857143,0.0441498896014827
"37",77.9081632653061,0.0388969108630568
"38",79.030612244898,0.0326368817911491
"39",80.1530612244898,0.00787273345680446
"40",81.2755102040816,0.00560224095615951
"41",82.3979591836735,0.00263876807738518
"42",83.5204081632653,0.00140231598350351
"43",84.6428571428571,0.000635138121419101
"44",85.765306122449,8.12339014125047e-05
"45",86.8877551020408,9.71225124321156e-05
"46",88.0102040816327,5.41601589972933e-05
"47",89.1326530612245,1.53732508741856e-06
"48",90.2551020408163,0
"49",91.3775510204082,0
"50",92.5,0
