"","variable","Heuchera_glabra_avg"
"1",13.5,0
"2",15.030612244898,0
"3",16.5612244897959,0
"4",18.0918367346939,0
"5",19.6224489795918,0
"6",21.1530612244898,0
"7",22.6836734693878,0.000173208368603386
"8",24.2142857142857,0.000336534567984312
"9",25.7448979591837,0.00104203305754687
"10",27.2755102040816,0.00204414194941275
"11",28.8061224489796,0.00318094535921628
"12",30.3367346938775,0.00661634522779391
"13",31.8673469387755,0.00981461051802178
"14",33.3979591836735,0.0168893634779434
"15",34.9285714285714,0.0244659089796528
"16",36.4591836734694,0.0330625943601715
"17",37.9897959183673,0.0544844347978927
"18",39.5204081632653,0.0554051928937547
"19",41.0510204081633,0.0749873047857651
"20",42.5816326530612,0.0665641449558594
"21",44.1122448979592,0.0811347655018208
"22",45.6428571428571,0.0669939192952757
"23",47.1734693877551,0.0756632877725442
"24",48.7040816326531,0.0593458243320079
"25",50.234693877551,0.0578228252026197
"26",51.765306122449,0.0558457205899706
"27",53.2959183673469,0.0469511819970426
"28",54.8265306122449,0.041763285311774
"29",56.3571428571429,0.0340141574919323
"30",57.8877551020408,0.0307101620417586
"31",59.4183673469388,0.0247915796457684
"32",60.9489795918367,0.0221186349595205
"33",62.4795918367347,0.0170698449292419
"34",64.0102040816327,0.00963192866058807
"35",65.5408163265306,0.00732928880327659
"36",67.0714285714286,0.0055229930876706
"37",68.6020408163265,0.00317607061243615
"38",70.1326530612245,0.00174294038252144
"39",71.6632653061224,0.000881302118490957
"40",73.1938775510204,0.000438339757341874
"41",74.7244897959184,0.000239361669090457
"42",76.2551020408163,8.25410880749948e-05
"43",77.7857142857143,2.17435878285565e-05
"44",79.3163265306122,5.01290525530877e-06
"45",80.8469387755102,0
"46",82.3775510204082,0
"47",83.9081632653061,0
"48",85.4387755102041,0
"49",86.969387755102,0
"50",88.5,0
