"","variable","Heuchera_sanguinea_avg"
"1",0,0.198059098862059
"2",2.04081632653061,0.00781973046251576
"3",4.08163265306122,0.0108206669719622
"4",6.12244897959184,0.0118512625272689
"5",8.16326530612245,0.0161969083437519
"6",10.2040816326531,0.0191447894892576
"7",12.2448979591837,0.0253537422382567
"8",14.2857142857143,0.042205902868361
"9",16.3265306122449,0.131295018464201
"10",18.3673469387755,0.0916412354354228
"11",20.4081632653061,0.112896267864697
"12",22.4489795918367,0.0166938868065421
"13",24.4897959183673,0.0205282739184551
"14",26.530612244898,0.0192766590216636
"15",28.5714285714286,0.0233390083815766
"16",30.6122448979592,0.00407993600825935
"17",32.6530612244898,0.0042640133370236
"18",34.6938775510204,0.00779165251200456
"19",36.734693877551,0.0200222539493344
"20",38.7755102040816,0.050026348147114
"21",40.8163265306122,0.0313236594488672
"22",42.8571428571429,0.0270646112218337
"23",44.8979591836735,0.0181129370766569
"24",46.9387755102041,0.0166781196803913
"25",48.9795918367347,0.0198743012877111
"26",51.0204081632653,0.0139816301464238
"27",53.0612244897959,0.0233237327507211
"28",55.1020408163265,0.00788108089386698
"29",57.1428571428571,0.00185591479278253
"30",59.1836734693878,0.0010640115116714
"31",61.2244897959184,0.000467244523298731
"32",63.265306122449,0.00129155308280557
"33",65.3061224489796,0.0025353969960241
"34",67.3469387755102,0.000540300051372603
"35",69.3877551020408,0.000108269936816189
"36",71.4285714285714,0.000123406780701622
"37",73.469387755102,0.000128096728331802
"38",75.5102040816327,6.95270143648635e-05
"39",77.5510204081633,1.46444948377139e-05
"40",79.5918367346939,1.01688357361299e-05
"41",81.6326530612245,1.47550839090628e-05
"42",83.6734693877551,2.4579281770803e-05
"43",85.7142857142857,0.000125037487769282
"44",87.7551020408163,2.19770508416701e-05
"45",89.7959183673469,5.83882307664866e-05
"46",91.8367346938776,0
"47",93.8775510204082,0
"48",95.9183673469388,0
"49",97.9591836734694,0
"50",100,0
