"","variable","Heuchera_bracteata_avg"
"1",7,2.16279129175209e-06
"2",9.01020408163265,3.74570870999912e-06
"3",11.0204081632653,0.000375422920122565
"4",13.030612244898,0.00551246389646793
"5",15.0408163265306,0.0153922304876255
"6",17.0510204081633,0.0163016206150037
"7",19.0612244897959,0.0170525618876397
"8",21.0714285714286,0.0214008043589053
"9",23.0816326530612,0.0229251570925141
"10",25.0918367346939,0.0157579056769069
"11",27.1020408163265,0.0108853477753165
"12",29.1122448979592,0.0169329489468443
"13",31.1224489795918,0.0233783988722191
"14",33.1326530612245,0.0340263977141231
"15",35.1428571428571,0.0364220430747506
"16",37.1530612244898,0.0505513088079115
"17",39.1632653061224,0.0448384417801573
"18",41.1734693877551,0.0604902242777543
"19",43.1836734693878,0.0554600227332472
"20",45.1938775510204,0.059416414303359
"21",47.2040816326531,0.0562240991587978
"22",49.2142857142857,0.044568634165437
"23",51.2244897959184,0.0467202969395712
"24",53.234693877551,0.0566169175670244
"25",55.2448979591837,0.0558337428145058
"26",57.2551020408163,0.0562349754665552
"27",59.265306122449,0.0466029455435779
"28",61.2755102040816,0.0383523894785657
"29",63.2857142857143,0.0296000699580845
"30",65.2959183673469,0.0227212971619831
"31",67.3061224489796,0.0125299332164406
"32",69.3163265306122,0.0114934992508351
"33",71.3265306122449,0.00632349430759779
"34",73.3367346938775,0.0048709995095517
"35",75.3469387755102,0.00217282186310842
"36",77.3571428571428,0.000479270988944756
"37",79.3673469387755,0.000821692015560124
"38",81.3775510204082,0.000354747074655705
"39",83.3877551020408,0.00013243704962608
"40",85.3979591836735,0.000104508140439751
"41",87.4081632653061,5.82711898535304e-05
"42",89.4183673469388,5.73334184134129e-05
"43",91.4285714285714,0
"44",93.4387755102041,0
"45",95.4489795918367,0
"46",97.4591836734694,0
"47",99.469387755102,0
"48",101.479591836735,0
"49",103.489795918367,0
"50",105.5,0
