"","variable","Heuchera_mexicana_avg"
"1",144,3.47385387083351e-06
"2",205.061224489796,0.000295035930859282
"3",266.122448979592,0.00262189136526816
"4",327.183673469388,0.0148816914110761
"5",388.244897959184,0.0335369897180954
"6",449.30612244898,0.0612382947375996
"7",510.367346938776,0.0662137478439633
"8",571.428571428571,0.0671620680179231
"9",632.489795918367,0.0766616897929477
"10",693.551020408163,0.081062641730855
"11",754.612244897959,0.0789577299063983
"12",815.673469387755,0.0890703212050268
"13",876.734693877551,0.0849926375016631
"14",937.795918367347,0.0731948910453754
"15",998.857142857143,0.0684948581555877
"16",1059.91836734694,0.0486353348143077
"17",1120.97959183673,0.0399619893226061
"18",1182.04081632653,0.0381559356695807
"19",1243.10204081633,0.0264953266070486
"20",1304.16326530612,0.0158898269693646
"21",1365.22448979592,0.0108368768905888
"22",1426.28571428571,0.0061673173157049
"23",1487.34693877551,0.0034993511889675
"24",1548.40816326531,0.00225310853230316
"25",1609.4693877551,0.00199474079485929
"26",1670.5306122449,0.00154008746096468
"27",1731.59183673469,0.00138319691043692
"28",1792.65306122449,0.0011009201658485
"29",1853.71428571429,0.000865905307165807
"30",1914.77551020408,0.00059418938353427
"31",1975.83673469388,0.000350154553141219
"32",2036.89795918367,0.000256853577594275
"33",2097.95918367347,0.00024885422197178
"34",2159.02040816327,0.000238885981048523
"35",2220.08163265306,0.00019651281662562
"36",2281.14285714286,0.000191396864971817
"37",2342.20408163265,0.000173568959278926
"38",2403.26530612245,0.00012424382498936
"39",2464.32653061224,7.51253880067327e-05
"40",2525.38775510204,6.20020641373807e-05
"41",2586.44897959184,6.38613607058735e-05
"42",2647.51020408163,4.87854424401615e-05
"43",2708.57142857143,4.71057818186374e-05
"44",2769.63265306122,4.67561058620379e-05
"45",2830.69387755102,3.03081629257543e-05
"46",2891.75510204082,3.27216767344164e-05
"47",2952.81632653061,2.44646119409288e-05
"48",3013.87755102041,1.57308119970548e-05
"49",3074.9387755102,1.05982440181576e-05
"50",3136,0
