"","variable","Tellima_grandiflora_avg"
"1",28.5,0
"2",29.6530612244898,0
"3",30.8061224489796,0
"4",31.9591836734694,1.35386101470264e-05
"5",33.1122448979592,1.62177833857269e-05
"6",34.265306122449,5.29324588891981e-05
"7",35.4183673469388,9.92403250491053e-05
"8",36.5714285714286,0.000234510294248443
"9",37.7244897959184,0.000397146434662247
"10",38.8775510204082,0.000596281848457597
"11",40.030612244898,0.00180250405703808
"12",41.1836734693878,0.00273014438157315
"13",42.3367346938776,0.00368274747631589
"14",43.4897959183673,0.00626417904210666
"15",44.6428571428571,0.00856532508993131
"16",45.7959183673469,0.014243578077224
"17",46.9489795918367,0.0398452690993876
"18",48.1020408163265,0.0356313162681456
"19",49.2551020408163,0.062775657199313
"20",50.4081632653061,0.0776584972839656
"21",51.5612244897959,0.0924746910207019
"22",52.7142857142857,0.0883530628508135
"23",53.8673469387755,0.0761777190969156
"24",55.0204081632653,0.107752073309383
"25",56.1734693877551,0.0688036065610442
"26",57.3265306122449,0.053048241755255
"27",58.4795918367347,0.0514567768672132
"28",59.6326530612245,0.0424879762324284
"29",60.7857142857143,0.0421620118685748
"30",61.9387755102041,0.0510370589414221
"31",63.0918367346939,0.0220565506865119
"32",64.2448979591837,0.0159623953937921
"33",65.3979591836735,0.0123838696531571
"34",66.5510204081633,0.0089279627616218
"35",67.7040816326531,0.00399230157809287
"36",68.8571428571429,0.00258223189421862
"37",70.0102040816327,0.00293245779051159
"38",71.1632653061225,0.00120132557227776
"39",72.3163265306122,0.00095853996380068
"40",73.469387755102,0.000338748660716833
"41",74.6224489795918,0.000143560018622716
"42",75.7755102040816,6.74395424639103e-05
"43",76.9285714285714,5.76759830440904e-05
"44",78.0816326530612,1.93108115853482e-05
"45",79.234693877551,1.01671443961065e-05
"46",80.3877551020408,2.32185125011789e-06
"47",81.5408163265306,6.8771457446994e-07
"48",82.6938775510204,1.48745770261518e-07
"49",83.8469387755102,0
"50",85,0
