"","variable","Heuchera_sanguinea_avg"
"1",0.25,2.14159759771165e-05
"2",2.03061224489796,0.00014664544646038
"3",3.81122448979592,0.0030991958175963
"4",5.59183673469388,0.00469283835088971
"5",7.37244897959184,0.020863184789073
"6",9.15306122448979,0.026032652427369
"7",10.9336734693878,0.0476971241499569
"8",12.7142857142857,0.0488659601102263
"9",14.4948979591837,0.0606925790480233
"10",16.2755102040816,0.0736706529645012
"11",18.0561224489796,0.0655758775448226
"12",19.8367346938775,0.0961615119799937
"13",21.6173469387755,0.082341495425277
"14",23.3979591836735,0.0560054855543136
"15",25.1785714285714,0.0546302627974906
"16",26.9591836734694,0.0424994762626524
"17",28.7397959183673,0.0367844007009675
"18",30.5204081632653,0.0356209380117088
"19",32.3010204081633,0.0350923111596742
"20",34.0816326530612,0.0326657180147712
"21",35.8622448979592,0.0336945536392551
"22",37.6428571428571,0.0318595260367951
"23",39.4234693877551,0.0188674054300609
"24",41.2040816326531,0.0200213221755321
"25",42.984693877551,0.0163564473694165
"26",44.765306122449,0.0123928225472422
"27",46.5459183673469,0.0118650357251861
"28",48.3265306122449,0.00663497369935607
"29",50.1071428571429,0.00654918015754058
"30",51.8877551020408,0.00402115325945828
"31",53.6683673469388,0.00323287999329591
"32",55.4489795918367,0.0028824450318199
"33",57.2295918367347,0.00197535787730043
"34",59.0102040816327,0.00199479159264851
"35",60.7908163265306,0.00111783172160026
"36",62.5714285714286,0.00116408772301603
"37",64.3520408163265,0.000518598875750582
"38",66.1326530612245,0.000672733709967045
"39",67.9132653061224,0.000264375822883915
"40",69.6938775510204,0.000282223766519308
"41",71.4744897959184,0.000168372327254143
"42",73.2551020408163,0.000137688412482643
"43",75.0357142857143,9.75568904621926e-05
"44",76.8163265306122,6.89096834113374e-05
"45",78.5969387755102,0
"46",80.3775510204082,0
"47",82.1581632653061,0
"48",83.9387755102041,0
"49",85.719387755102,0
"50",87.5,0
