"","variable","Mitella_stauropetala_avg"
"1",47.5,0
"2",48.4183673469388,3.35267642751187e-05
"3",49.3367346938776,0.000162929576273483
"4",50.2551020408163,0.000307841180971614
"5",51.1734693877551,0.00120063101773362
"6",52.0918367346939,0.00324657084185981
"7",53.0102040816327,0.00220218070786863
"8",53.9285714285714,0.0117271913433967
"9",54.8469387755102,0.0248678727253683
"10",55.765306122449,0.0400470832630839
"11",56.6836734693878,0.0615269594063312
"12",57.6020408163265,0.0722649364361648
"13",58.5204081632653,0.0659314188386662
"14",59.4387755102041,0.065538959763563
"15",60.3571428571429,0.0615577052632633
"16",61.2755102040816,0.0485478690994862
"17",62.1938775510204,0.0636878487061415
"18",63.1122448979592,0.0636300682595054
"19",64.030612244898,0.0088111976132911
"20",64.9489795918367,0.0595808948160175
"21",65.8673469387755,0.0560812726492899
"22",66.7857142857143,0.0482718321084228
"23",67.7040816326531,0.0453072427782697
"24",68.6224489795918,0.0394376169058896
"25",69.5408163265306,0.0316849055005041
"26",70.4591836734694,0.02622692032309
"27",71.3775510204082,0.023446425247069
"28",72.2959183673469,0.0181510743803805
"29",73.2142857142857,0.0109935212296905
"30",74.1326530612245,0.0113145158374088
"31",75.0510204081633,0.00912552325870807
"32",75.969387755102,0.00278998660629582
"33",76.8877551020408,0.0070687634353233
"34",77.8061224489796,0.0062979745422145
"35",78.7244897959184,0.00383488491801896
"36",79.6428571428571,0.00220478413441574
"37",80.5612244897959,0.00129303274430622
"38",81.4795918367347,0.000721730227969848
"39",82.3979591836735,0.000461359486388611
"40",83.3163265306122,0.00020822274540886
"41",84.234693877551,8.1182046853726e-05
"42",85.1530612244898,2.27877550960813e-05
"43",86.0714285714286,4.40007071320191e-05
"44",86.9897959183673,1.59383553295879e-05
"45",87.9081632653061,3.38811080267931e-05
"46",88.8265306122449,6.93534523577166e-06
"47",89.7448979591837,0
"48",90.6632653061224,0
"49",91.5816326530612,0
"50",92.5,0
