"","variable","Heuchera_hirsutissima"
"1",53,0.1111111111111111111111111111111111111111111111
"2",49,0.1111111111111111111111111111111111111111111111
"3",47,0.1111111111111111111111111111111111111111111111
"4",61,0.1111111111111111111111111111111111111111111111
"5",72,0.1111111111111111111111111111111111111111111111
"6",43,0.1111111111111111111111111111111111111111111111
"7",43,0.1111111111111111111111111111111111111111111111
"8",19,0.1111111111111111111111111111111111111111111111
"9",17,0.1111111111111111111111111111111111111111111111
