"","variable","Heuchera_lakelae"
"1",66.75,0.14285714285
"2",60.5,0.14285714285
"3",61.75,0.14285714285
"4",61.5,0.14285714285
"5",61.5,0.14285714285
"6",63.5,0.14285714285
"7",61.75,0.14285714285
