"","variable","Heuchera_rubescens_avg"
"1",0,0.498022526952629
"2",2.04081632653061,0.00541112260679998
"3",4.08163265306122,0.00692661267754608
"4",6.12244897959184,0.024353056970804
"5",8.16326530612245,0.013944188425644
"6",10.2040816326531,0.0245352247956881
"7",12.2448979591837,0.0208931137431081
"8",14.2857142857143,0.0368373952494689
"9",16.3265306122449,0.0195063115770306
"10",18.3673469387755,0.00980715478075984
"11",20.4081632653061,0.0151315656263062
"12",22.4489795918367,0.0196831140143845
"13",24.4897959183673,0.030372320238341
"14",26.530612244898,0.0199853586266743
"15",28.5714285714286,0.0347928854093413
"16",30.6122448979592,0.0282793709974755
"17",32.6530612244898,0.0299564602553379
"18",34.6938775510204,0.0309955186748374
"19",36.734693877551,0.053678026676673
"20",38.7755102040816,0.0111433858632963
"21",40.8163265306122,0.0181249547721238
"22",42.8571428571429,0.00501028666465006
"23",44.8979591836735,0.00224920870192057
"24",46.9387755102041,0.00199402793216395
"25",48.9795918367347,0.00540120776964347
"26",51.0204081632653,0.00317257450756888
"27",53.0612244897959,0.00249855912278568
"28",55.1020408163265,0.00375637609415363
"29",57.1428571428571,0.00272662596182073
"30",59.1836734693878,0.00374490359001493
"31",61.2244897959184,0.00203465399008668
"32",63.265306122449,0.00189920475791151
"33",65.3061224489796,0.00134382993477726
"34",67.3469387755102,0.00140470279880168
"35",69.3877551020408,0.00122710414872009
"36",71.4285714285714,0.0013081878813682
"37",73.469387755102,0.000841728768410672
"38",75.5102040816327,0.000939093006472452
"39",77.5510204081633,0.000596975782579622
"40",79.5918367346939,0.000523736575105119
"41",81.6326530612245,0.00285275508275845
"42",83.6734693877551,0.000804754080235281
"43",85.7142857142857,0.000317270003271141
"44",87.7551020408163,0.000144096190550994
"45",89.7959183673469,0.00018265713928376
"46",91.8367346938776,0.000221039922811177
"47",93.8775510204082,0.000104685454452416
"48",95.9183673469388,4.33458382518931e-05
"49",97.9591836734694,0.000111755037650836
"50",100,0.000164984327508666
