"","variable","Heuchera_hirsutissima"
"1",25.75,0.1111111111111111111111111111111111111111111111
"2",24.75,0.1111111111111111111111111111111111111111111111
"3",27.25,0.1111111111111111111111111111111111111111111111
"4",35.5,0.1111111111111111111111111111111111111111111111
"5",32.5,0.1111111111111111111111111111111111111111111111
"6",24.25,0.1111111111111111111111111111111111111111111111
"7",40,0.1111111111111111111111111111111111111111111111
"8",31.25,0.1111111111111111111111111111111111111111111111
"9",25.75,0.1111111111111111111111111111111111111111111111
