"","variable","Heuchera_maxima_avg"
"1",0,0.0462638388947243
"2",1.83673469387755,0.0103758401188218
"3",3.6734693877551,0.0188937616719583
"4",5.51020408163265,0.0207819065262488
"5",7.3469387755102,0.0397151269876714
"6",9.18367346938776,0.0285823759191756
"7",11.0204081632653,0.0152722843401347
"8",12.8571428571429,0.0506796023303511
"9",14.6938775510204,0.0946317529877503
"10",16.530612244898,0.173715668084204
"11",18.3673469387755,0.095356164689044
"12",20.2040816326531,0.104193988062359
"13",22.0408163265306,0.0385139205598616
"14",23.8775510204082,0.0762549243770009
"15",25.7142857142857,0.0540191401893834
"16",27.5510204081633,0.0797800463293687
"17",29.3877551020408,0.0235777064249477
"18",31.2244897959184,0.0087465812085896
"19",33.0612244897959,0.00133082950984752
"20",34.8979591836735,0.00172211845168482
"21",36.734693877551,0.00179193967466204
"22",38.5714285714286,0.00162580298323818
"23",40.4081632653061,0.00369149346163517
"24",42.2448979591837,0.00163735624150123
"25",44.0816326530612,0.00183280219559672
"26",45.9183673469388,0.000658950549252875
"27",47.7551020408163,0.00131106097662766
"28",49.5918367346939,0.00180817847908889
"29",51.4285714285714,0.000861376701075117
"30",53.265306122449,0.000790295433038148
"31",55.1020408163265,0.000732650122778414
"32",56.9387755102041,0.000472775581521813
"33",58.7755102040816,2.03869657138444e-05
"34",60.6122448979592,0
"35",62.4489795918367,2.8437063752934e-10
"36",64.2857142857143,2.04817433519457e-06
"37",66.1224489795918,0.000355301480583297
"38",67.9591836734694,2.34074838652518e-10
"39",69.7959183673469,1.55447397367775e-10
"40",71.6326530612245,5.18585854474173e-10
"41",73.469387755102,0
"42",75.3061224489796,3.65423962506123e-10
"43",77.1428571428571,7.02202495833268e-11
"44",78.9795918367347,3.09557072185249e-10
"45",80.8163265306122,4.11616678224546e-10
"46",82.6530612244898,0
"47",84.4897959183673,4.15800501838656e-10
"48",86.3265306122449,0
"49",88.1632653061225,0
"50",90,5.51126093136024e-10
